Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2022-12-06,Arvid Soderblom,away,Chicago Blackhawks,New Jersey Devils,59.7167,3,3.03
2022-12-06,Tristan Jarry,home,Pittsburgh Penguins,Columbus Blue Jackets,59.7833,1,3.11
2022-12-06,Elvis Merzlikins,away,Columbus Blue Jackets,Pittsburgh Penguins,57.1,4,3.37
2022-12-06,Andrei Vasilevskiy,home,Tampa Bay Lightning,Detroit Red Wings,58.2667,2,2.84
2022-12-06,Ville Husso,away,Detroit Red Wings,Tampa Bay Lightning,60.0,2,5.38
2022-12-06,Anton Forsberg,home,Ottawa Senators,Los Angeles Kings,25.4,0,1.65
2022-12-06,Cam Talbot,home,Ottawa Senators,Los Angeles Kings,32.5667,5,0.89
2022-12-06,Pheonix Copley,away,Los Angeles Kings,Ottawa Senators,59.9667,2,2.8
2022-12-06,Ilya Sorokin,home,New York Islanders,St Louis Blues,59.05,5,3.02
2022-12-06,Thomas Greiss,away,St Louis Blues,New York Islanders,60.0,4,3.97
2022-12-06,Connor Hellebuyck,home,Winnipeg Jets,Florida Panthers,60.0,2,3.7
2022-12-06,Spencer Knight,away,Florida Panthers,Winnipeg Jets,21.7167,3,2.11
2022-12-06,Sergei Bobrovsky,away,Florida Panthers,Winnipeg Jets,38.2167,1,1.47
2022-12-06,Jake Oettinger,home,Dallas Stars,Toronto Maple Leafs,58.3833,3,3.81
2022-12-06,Matt Murray,away,Toronto Maple Leafs,Dallas Stars,60.0,0,6.14
2022-12-06,John Gibson,home,Anaheim Ducks,Carolina Hurricanes,61.9333,3,3.78
2022-12-06,Pyotr Kochetkov,away,Carolina Hurricanes,Anaheim Ducks,61.9333,4,2.27
2022-12-06,Martin Jones,home,Seattle Kraken,Montreal Canadiens,57.6,4,1.36
2022-12-06,Jake Allen,away,Montreal Canadiens,Seattle Kraken,60.0,2,3.2
2022-12-07,Joonas Korpisalo,home,Columbus Blue Jackets,Buffalo Sabres,27.4667,3,0.52
2022-12-07,Elvis Merzlikins,home,Columbus Blue Jackets,Buffalo Sabres,32.5333,6,1.15
2022-12-07,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Columbus Blue Jackets,60.0,4,2.73
2022-12-07,Carter Hart,home,Philadelphia Flyers,Washington Capitals,58.2167,2,2.98
2022-12-07,Charlie Lindgren,away,Washington Capitals,Philadelphia Flyers,59.5833,1,2.39
2022-12-07,Dan Vladar,home,Calgary Flames,Minnesota Wild,59.7667,3,2.88
2022-12-07,Marc-Andre Fleury,away,Minnesota Wild,Calgary Flames,57.95,4,2.91
2022-12-07,Alexandar Georgiev,home,Colorado Avalanche,Boston Bruins,60.0,4,2.39
2022-12-07,Linus Ullmark,away,Boston Bruins,Colorado Avalanche,59.6833,0,1.02
2022-12-07,Stuart Skinner,home,Edmonton Oilers,Arizona Coyotes,60.0,2,1.61
2022-12-07,Connor Ingram,away,Arizona Coyotes,Edmonton Oilers,59.8,8,4.1
2022-12-07,Logan Thompson,home,Vegas Golden Knights,New York Rangers,60.0,5,2.7
2022-12-07,Igor Shesterkin,away,New York Rangers,Vegas Golden Knights,59.2333,1,2.71
2022-12-07,Eetu Makiniemi,home,San Jose Sharks,Vancouver Canucks,24.4167,2,1.04
2022-12-07,Kaapo Kahkonen,home,San Jose Sharks,Vancouver Canucks,40.0,4,2.35
2022-12-07,Spencer Martin,away,Vancouver Canucks,San Jose Sharks,64.3167,5,4.2
2022-12-08,Sergei Bobrovsky,home,Florida Panthers,Detroit Red Wings,60.0,1,2.43
2022-12-08,Alex Nedeljkovic,away,Detroit Red Wings,Florida Panthers,60.0,5,3.34
2022-12-08,Ilya Samsonov,home,Toronto Maple Leafs,Los Angeles Kings,59.9667,0,1.86
2022-12-08,Jonathan Quick,away,Los Angeles Kings,Toronto Maple Leafs,60.0,5,3.71
2022-12-08,Brian Elliott,home,Tampa Bay Lightning,Nashville Predators,60.0,2,2.75
2022-12-08,Juuse Saros,away,Nashville Predators,Tampa Bay Lightning,57.7667,5,2.4
2022-12-08,Thomas Greiss,home,St Louis Blues,Winnipeg Jets,58.6833,4,1.95
2022-12-08,Connor Hellebuyck,away,Winnipeg Jets,St Louis Blues,59.75,2,2.3
2022-12-08,Jake Oettinger,home,Dallas Stars,Ottawa Senators,64.5167,3,4.07
2022-12-08,Anton Forsberg,away,Ottawa Senators,Dallas Stars,64.5167,4,3.28
2022-12-09,Joonas Korpisalo,home,Columbus Blue Jackets,Calgary Flames,20.0,0,0.94
2022-12-09,Elvis Merzlikins,home,Columbus Blue Jackets,Calgary Flames,40.0,1,1.79
2022-12-09,Jacob Markstrom,away,Calgary Flames,Columbus Blue Jackets,55.0333,2,2.81
2022-12-09,Akira Schmid,home,New Jersey Devils,New York Islanders,28.3667,2,3.07
2022-12-09,Vitek Vanecek,home,New Jersey Devils,New York Islanders,24.0333,4,1.37
2022-12-09,Semyon Varlamov,away,New York Islanders,New Jersey Devils,60.0,4,3.04
2022-12-09,Craig Anderson,home,Buffalo Sabres,Pittsburgh Penguins,61.4833,4,3.4
2022-12-09,Tristan Jarry,away,Pittsburgh Penguins,Buffalo Sabres,61.45,3,2.25
2022-12-09,Charlie Lindgren,home,Washington Capitals,Seattle Kraken,60.0,1,1.86
2022-12-09,Philipp Grubauer,away,Seattle Kraken,Washington Capitals,58.7333,2,4.34
2022-12-09,Arvid Soderblom,home,Chicago Blackhawks,Winnipeg Jets,58.1167,3,3.53
2022-12-09,David Rittich,away,Winnipeg Jets,Chicago Blackhawks,60.0,1,1.68
2022-12-09,Stuart Skinner,home,Edmonton Oilers,Minnesota Wild,60.0,2,5.31
2022-12-09,Marc-Andre Fleury,away,Minnesota Wild,Edmonton Oilers,57.6667,4,3.41
2022-12-09,Alexandar Georgiev,home,Colorado Avalanche,New York Rangers,65.0,1,1.36
2022-12-09,Igor Shesterkin,away,New York Rangers,Colorado Avalanche,65.0,1,3.16
2022-12-09,Karel Vejmelka,home,Arizona Coyotes,Boston Bruins,60.0,3,5.09
2022-12-09,Jeremy Swayman,away,Boston Bruins,Arizona Coyotes,59.3167,4,1.7
2022-12-09,Adin Hill,home,Vegas Golden Knights,Philadelphia Flyers,63.35,1,2.41
2022-12-09,Carter Hart,away,Philadelphia Flyers,Vegas Golden Knights,63.35,2,2.13
2022-12-09,John Gibson,home,Anaheim Ducks,San Jose Sharks,40.0,4,2.47
2022-12-09,Anthony Stolarz,home,Anaheim Ducks,San Jose Sharks,18.0167,1,1.32
2022-12-09,Eetu Makiniemi,away,San Jose Sharks,Anaheim Ducks,59.9167,1,1.61
2022-12-10,Juuse Saros,home,Nashville Predators,Ottawa Senators,59.4667,3,4.14
2022-12-10,Cam Talbot,away,Ottawa Senators,Nashville Predators,60.0,2,3.55
2022-12-10,Jake Oettinger,home,Dallas Stars,Detroit Red Wings,64.4833,2,2.61
2022-12-10,Ville Husso,away,Detroit Red Wings,Dallas Stars,64.4833,3,3.62
2022-12-10,Andrei Vasilevskiy,home,Tampa Bay Lightning,Florida Panthers,59.9,1,3.5
2022-12-10,Sergei Bobrovsky,away,Florida Panthers,Tampa Bay Lightning,59.55,4,3.58
2022-12-10,Casey DeSmith,home,Pittsburgh Penguins,Buffalo Sabres,59.7333,1,3.51
2022-12-10,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Pittsburgh Penguins,58.3833,3,3.84
2022-12-10,Matt Murray,home,Toronto Maple Leafs,Calgary Flames,60.7167,4,1.71
2022-12-10,Dan Vladar,away,Calgary Flames,Toronto Maple Leafs,60.7167,5,2.71
2022-12-10,Jake Allen,home,Montreal Canadiens,Los Angeles Kings,58.8333,3,3.91
2022-12-10,Pheonix Copley,away,Los Angeles Kings,Montreal Canadiens,59.9833,2,2.8
2022-12-10,Ilya Sorokin,home,New York Islanders,Carolina Hurricanes,60.0,3,2.76
2022-12-10,Pyotr Kochetkov,away,Carolina Hurricanes,New York Islanders,60.0,0,1.43
2022-12-10,Spencer Martin,home,Vancouver Canucks,Minnesota Wild,59.55,3,3.92
2022-12-10,Filip Gustavsson,away,Minnesota Wild,Vancouver Canucks,60.0,0,3.43
2022-12-11,Jordan Binnington,home,St Louis Blues,Colorado Avalanche,60.4833,3,2.63
2022-12-11,Pavel Francouz,away,Colorado Avalanche,St Louis Blues,59.3167,2,1.71
2022-12-11,Elvis Merzlikins,home,Columbus Blue Jackets,Los Angeles Kings,60.4,5,3.78
2022-12-11,Jonathan Quick,away,Los Angeles Kings,Columbus Blue Jackets,60.6333,6,2.34
2022-12-11,Sergei Bobrovsky,home,Florida Panthers,Seattle Kraken,59.6667,4,3.67
2022-12-11,Martin Jones,away,Seattle Kraken,Florida Panthers,60.0,2,2.51
2022-12-11,Karel Vejmelka,home,Arizona Coyotes,Philadelphia Flyers,64.5833,4,3.72
2022-12-11,Carter Hart,away,Philadelphia Flyers,Arizona Coyotes,64.4167,5,2.26
2022-12-11,Connor Hellebuyck,home,Winnipeg Jets,Washington Capitals,58.35,4,2.97
2022-12-11,Charlie Lindgren,away,Washington Capitals,Winnipeg Jets,60.0,2,3.29
2022-12-11,Logan Thompson,home,Vegas Golden Knights,Boston Bruins,57.55,3,2.1
2022-12-11,Linus Ullmark,away,Boston Bruins,Vegas Golden Knights,60.0,1,3.12
2022-12-12,Jake Allen,home,Montreal Canadiens,Calgary Flames,65.0,1,2.84
2022-12-12,Jacob Markstrom,away,Calgary Flames,Montreal Canadiens,64.7,1,5.98
2022-12-12,Tristan Jarry,home,Pittsburgh Penguins,Dallas Stars,59.9167,1,1.75
2022-12-12,Jake Oettinger,away,Dallas Stars,Pittsburgh Penguins,59.5333,2,1.47
2022-12-12,Igor Shesterkin,home,New York Rangers,New Jersey Devils,62.25,3,2.94
2022-12-12,Vitek Vanecek,away,New Jersey Devils,New York Rangers,61.7333,4,2.02
2022-12-12,Cam Talbot,home,Ottawa Senators,Anaheim Ducks,60.0,0,3.41
2022-12-12,Lukas Dostal,away,Anaheim Ducks,Ottawa Senators,60.0,3,3.66
2022-12-12,Marc-Andre Fleury,home,Minnesota Wild,Edmonton Oilers,59.7167,1,2.03
2022-12-12,Stuart Skinner,away,Edmonton Oilers,Minnesota Wild,59.1333,2,3.03
2022-12-12,Jordan Binnington,home,St Louis Blues,Nashville Predators,62.1,0,3.15
2022-12-12,Juuse Saros,away,Nashville Predators,St Louis Blues,62.3833,1,2.05
2022-12-13,Ilya Samsonov,home,Toronto Maple Leafs,Anaheim Ducks,60.0,0,2.22
2022-12-13,Lukas Dostal,away,Anaheim Ducks,Toronto Maple Leafs,29.2,5,1.42
2022-12-13,John Gibson,away,Anaheim Ducks,Toronto Maple Leafs,30.8,2,3.01
2022-12-13,Sergei Bobrovsky,home,Florida Panthers,Columbus Blue Jackets,60.0,0,2.47
2022-12-13,Elvis Merzlikins,away,Columbus Blue Jackets,Florida Panthers,59.3,3,2.98
2022-12-13,Akira Schmid,home,New Jersey Devils,Dallas Stars,58.2,2,3.12
2022-12-13,Scott Wedgewood,away,Dallas Stars,New Jersey Devils,60.0,1,3.53
2022-12-13,Craig Anderson,home,Buffalo Sabres,Los Angeles Kings,59.8333,0,2.49
2022-12-13,Pheonix Copley,away,Los Angeles Kings,Buffalo Sabres,60.0,6,2.49
2022-12-13,Linus Ullmark,home,Boston Bruins,New York Islanders,64.75,3,2.96
2022-12-13,Semyon Varlamov,away,New York Islanders,Boston Bruins,65.0,3,2.98
2022-12-13,Andrei Vasilevskiy,home,Tampa Bay Lightning,Seattle Kraken,60.0,2,2.36
2022-12-13,Martin Jones,away,Seattle Kraken,Tampa Bay Lightning,25.6833,2,1.04
2022-12-13,Philipp Grubauer,away,Seattle Kraken,Tampa Bay Lightning,34.2,4,2.08
2022-12-13,Ville Husso,home,Detroit Red Wings,Carolina Hurricanes,57.8333,1,2.97
2022-12-13,Pyotr Kochetkov,away,Carolina Hurricanes,Detroit Red Wings,60.0,0,1.89
2022-12-13,Kevin Lankinen,home,Nashville Predators,Edmonton Oilers,59.3,5,3.07
2022-12-13,Jack Campbell,away,Edmonton Oilers,Nashville Predators,59.8333,3,3.1
2022-12-13,Connor Hellebuyck,home,Winnipeg Jets,Vegas Golden Knights,58.8333,5,2.62
2022-12-13,Adin Hill,away,Vegas Golden Knights,Winnipeg Jets,60.0,5,3.36
2022-12-13,Petr Mrazek,home,Chicago Blackhawks,Washington Capitals,60.0,7,2.99
2022-12-13,Charlie Lindgren,away,Washington Capitals,Chicago Blackhawks,59.7333,3,3.19
2022-12-13,Pavel Francouz,home,Colorado Avalanche,Philadelphia Flyers,60.0,2,1.83
2022-12-13,Felix Sandstrom,away,Philadelphia Flyers,Colorado Avalanche,56.3333,3,1.74
2022-12-13,James Reimer,home,San Jose Sharks,Arizona Coyotes,59.9,2,1.66
2022-12-13,Karel Vejmelka,away,Arizona Coyotes,San Jose Sharks,57.6833,3,3.48
2022-12-14,Cam Talbot,home,Ottawa Senators,Montreal Canadiens,59.9167,2,2.84
2022-12-14,Sam Montembeault,away,Montreal Canadiens,Ottawa Senators,58.4333,3,3.65
2022-12-14,Filip Gustavsson,home,Minnesota Wild,Detroit Red Wings,59.5833,1,1.96
2022-12-14,Magnus Hellberg,away,Detroit Red Wings,Minnesota Wild,57.9167,3,1.86
2022-12-14,Jacob Markstrom,home,Calgary Flames,Vancouver Canucks,63.6333,3,2.86
2022-12-14,Spencer Martin,away,Vancouver Canucks,Calgary Flames,65.0,3,3.77
2022-12-15,Jake Allen,home,Montreal Canadiens,Anaheim Ducks,58.7833,3,2.22
2022-12-15,Lukas Dostal,away,Anaheim Ducks,Montreal Canadiens,60.0,2,1.8
2022-12-15,Brian Elliott,home,Tampa Bay Lightning,Columbus Blue Jackets,59.6,1,1.86
2022-12-15,Daniil Tarasov,away,Columbus Blue Jackets,Tampa Bay Lightning,59.7667,3,2.98
2022-12-15,Charlie Lindgren,home,Washington Capitals,Dallas Stars,57.4333,2,2.09
2022-12-15,Jake Oettinger,away,Dallas Stars,Washington Capitals,60.0,1,3.48
2022-12-15,Linus Ullmark,home,Boston Bruins,Los Angeles Kings,64.7167,2,2.71
2022-12-15,Pheonix Copley,away,Los Angeles Kings,Boston Bruins,64.8,2,2.99
2022-12-15,Vitek Vanecek,home,New Jersey Devils,Philadelphia Flyers,57.8167,2,2.12
2022-12-15,Carter Hart,away,Philadelphia Flyers,New Jersey Devils,60.0,1,4.0
2022-12-15,Sergei Bobrovsky,home,Florida Panthers,Pittsburgh Penguins,59.1,3,4.46
2022-12-15,Tristan Jarry,away,Pittsburgh Penguins,Florida Panthers,59.95,2,2.77
2022-12-15,Pyotr Kochetkov,home,Carolina Hurricanes,Seattle Kraken,60.0,2,1.21
2022-12-15,Philipp Grubauer,away,Seattle Kraken,Carolina Hurricanes,58.5833,3,3.97
2022-12-15,Igor Shesterkin,home,New York Rangers,Toronto Maple Leafs,60.0,1,2.72
2022-12-15,Matt Murray,away,Toronto Maple Leafs,New York Rangers,59.3667,2,1.81
2022-12-15,Connor Hellebuyck,home,Winnipeg Jets,Nashville Predators,63.5167,1,2.49
2022-12-15,Juuse Saros,away,Nashville Predators,Winnipeg Jets,63.5167,2,4.73
2022-12-15,Arvid Soderblom,home,Chicago Blackhawks,Vegas Golden Knights,58.6,3,2.37
2022-12-15,Logan Thompson,away,Vegas Golden Knights,Chicago Blackhawks,60.0,1,1.9
2022-12-15,Alexandar Georgiev,home,Colorado Avalanche,Buffalo Sabres,57.3333,3,1.79
2022-12-15,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Colorado Avalanche,60.0,2,3.95
2022-12-15,Stuart Skinner,home,Edmonton Oilers,St Louis Blues,65.0,3,3.33
2022-12-15,Jordan Binnington,away,St Louis Blues,Edmonton Oilers,64.3333,3,4.43
2022-12-16,Marc-Andre Fleury,home,Minnesota Wild,Chicago Blackhawks,60.0,1,2.03
2022-12-16,Petr Mrazek,away,Chicago Blackhawks,Minnesota Wild,59.6833,3,2.23
2022-12-16,Jacob Markstrom,home,Calgary Flames,St Louis Blues,60.0,5,2.48
2022-12-16,Thomas Greiss,away,St Louis Blues,Calgary Flames,60.0,2,3.39
2022-12-16,Karel Vejmelka,home,Arizona Coyotes,New York Islanders,60.0,4,3.38
2022-12-16,Ilya Sorokin,away,New York Islanders,Arizona Coyotes,57.6,5,2.64
2022-12-17,Jeremy Swayman,home,Boston Bruins,Columbus Blue Jackets,59.1833,2,3.6
2022-12-17,Daniil Tarasov,away,Columbus Blue Jackets,Boston Bruins,57.0833,4,3.87
2022-12-17,Ville Husso,home,Detroit Red Wings,Ottawa Senators,59.3167,5,3.57
2022-12-17,Cam Talbot,away,Ottawa Senators,Detroit Red Wings,59.0667,3,2.54
2022-12-17,Stuart Skinner,home,Edmonton Oilers,Anaheim Ducks,58.2833,4,1.59
2022-12-17,Lukas Dostal,away,Anaheim Ducks,Edmonton Oilers,60.0,3,5.49
2022-12-17,Antti Raanta,home,Carolina Hurricanes,Dallas Stars,62.3167,4,2.37
2022-12-17,Scott Wedgewood,away,Dallas Stars,Carolina Hurricanes,62.15,5,3.94
2022-12-17,Akira Schmid,home,New Jersey Devils,Florida Panthers,57.9667,3,2.54
2022-12-17,Sergei Bobrovsky,away,Florida Panthers,New Jersey Devils,60.0,2,2.87
2022-12-17,Carter Hart,home,Philadelphia Flyers,New York Rangers,58.5833,4,3.27
2022-12-17,Jaroslav Halak,away,New York Rangers,Philadelphia Flyers,60.0,3,2.42
2022-12-17,Jake Allen,home,Montreal Canadiens,Tampa Bay Lightning,59.8333,5,2.88
2022-12-17,Andrei Vasilevskiy,away,Tampa Bay Lightning,Montreal Canadiens,60.0,1,2.17
2022-12-17,Charlie Lindgren,home,Washington Capitals,Toronto Maple Leafs,60.0,2,3.61
2022-12-17,Ilya Samsonov,away,Toronto Maple Leafs,Washington Capitals,60.0,5,2.51
2022-12-17,Connor Ingram,home,Arizona Coyotes,Buffalo Sabres,58.9833,3,4.21
2022-12-17,Craig Anderson,away,Buffalo Sabres,Arizona Coyotes,59.65,2,3.08
2022-12-17,Alexandar Georgiev,home,Colorado Avalanche,Nashville Predators,59.4667,1,2.28
2022-12-17,Juuse Saros,away,Nashville Predators,Colorado Avalanche,59.0333,2,3.11
2022-12-17,Logan Thompson,home,Vegas Golden Knights,New York Islanders,58.8,3,0.99
2022-12-17,Ilya Sorokin,away,New York Islanders,Vegas Golden Knights,6.3667,0,0.07
2022-12-17,Semyon Varlamov,away,New York Islanders,Vegas Golden Knights,53.6333,2,2.49
2022-12-17,Spencer Martin,home,Vancouver Canucks,Winnipeg Jets,59.9333,5,1.87
2022-12-17,Connor Hellebuyck,away,Winnipeg Jets,Vancouver Canucks,60.0,1,1.86
2022-12-17,Pheonix Copley,home,Los Angeles Kings,San Jose Sharks,65.0,2,2.98
2022-12-17,James Reimer,away,San Jose Sharks,Los Angeles Kings,65.0,2,4.05
2022-12-18,Filip Gustavsson,home,Minnesota Wild,Ottawa Senators,60.0,2,3.35
2022-12-18,Anton Forsberg,away,Ottawa Senators,Minnesota Wild,58.0833,3,2.36
2022-12-18,Pyotr Kochetkov,home,Carolina Hurricanes,Pittsburgh Penguins,59.9833,2,2.81
2022-12-18,Casey DeSmith,away,Pittsburgh Penguins,Carolina Hurricanes,57.6167,3,2.17
2022-12-18,Arvid Soderblom,home,Chicago Blackhawks,New York Rangers,60.0,7,2.32
2022-12-18,Igor Shesterkin,away,New York Rangers,Chicago Blackhawks,60.0,1,2.2
2022-12-18,Philipp Grubauer,home,Seattle Kraken,Winnipeg Jets,60.0,2,2.28
2022-12-18,David Rittich,away,Winnipeg Jets,Seattle Kraken,59.1833,3,2.69
2022-12-18,Kaapo Kahkonen,home,San Jose Sharks,Calgary Flames,57.8333,5,3.02
2022-12-18,Jacob Markstrom,away,Calgary Flames,San Jose Sharks,60.0,2,2.86
2022-12-19,Daniil Tarasov,home,Columbus Blue Jackets,Dallas Stars,58.3,1,3.37
2022-12-19,Jake Oettinger,away,Dallas Stars,Columbus Blue Jackets,60.0,1,2.07
2022-12-19,Charlie Lindgren,home,Washington Capitals,Detroit Red Wings,64.6333,3,1.43
2022-12-19,Ville Husso,away,Detroit Red Wings,Washington Capitals,64.6333,4,3.18
2022-12-19,Linus Ullmark,home,Boston Bruins,Florida Panthers,59.8167,3,3.33
2022-12-19,Spencer Knight,away,Florida Panthers,Boston Bruins,60.0,7,2.6
2022-12-19,Juuse Saros,home,Nashville Predators,Edmonton Oilers,62.2,3,3.53
2022-12-19,Jack Campbell,away,Edmonton Oilers,Nashville Predators,62.0833,4,3.14
2022-12-19,Alexandar Georgiev,home,Colorado Avalanche,New York Islanders,65.0,0,2.24
2022-12-19,Ilya Sorokin,away,New York Islanders,Colorado Avalanche,65.0,0,5.09
2022-12-19,Adin Hill,home,Vegas Golden Knights,Buffalo Sabres,57.4667,3,1.14
2022-12-19,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Vegas Golden Knights,60.0,2,4.63
2022-12-19,Karel Vejmelka,home,Arizona Coyotes,Montreal Canadiens,60.4167,3,2.84
2022-12-19,Sam Montembeault,away,Montreal Canadiens,Arizona Coyotes,61.05,2,4.11
2022-12-19,Spencer Martin,home,Vancouver Canucks,St Louis Blues,59.9833,5,2.38
2022-12-19,Jordan Binnington,away,St Louis Blues,Vancouver Canucks,70.5,1,3.42
2022-12-20,Carter Hart,home,Philadelphia Flyers,Columbus Blue Jackets,60.0,3,3.2
2022-12-20,Daniil Tarasov,away,Columbus Blue Jackets,Philadelphia Flyers,59.1667,4,2.7
2022-12-20,Tristan Jarry,home,Pittsburgh Penguins,New York Rangers,59.95,2,2.28
2022-12-20,Igor Shesterkin,away,New York Rangers,Pittsburgh Penguins,58.1333,3,2.27
2022-12-20,Pyotr Kochetkov,home,Carolina Hurricanes,New Jersey Devils,60.0,1,4.28
2022-12-20,Mackenzie Blackwood,away,New Jersey Devils,Carolina Hurricanes,20.0,1,1.32
2022-12-20,Vitek Vanecek,away,New Jersey Devils,Carolina Hurricanes,40.0,3,1.75
2022-12-20,Matt Murray,home,Toronto Maple Leafs,Tampa Bay Lightning,59.5333,1,1.35
2022-12-20,Andrei Vasilevskiy,away,Tampa Bay Lightning,Toronto Maple Leafs,59.1667,2,3.92
2022-12-20,David Rittich,home,Winnipeg Jets,Ottawa Senators,59.3333,1,3.3
2022-12-20,Cam Talbot,away,Ottawa Senators,Winnipeg Jets,60.0,5,2.47
2022-12-20,Martin Jones,home,Seattle Kraken,St Louis Blues,60.0,2,3.55
2022-12-20,Thomas Greiss,away,St Louis Blues,Seattle Kraken,59.8167,4,3.33
2022-12-20,Pheonix Copley,home,Los Angeles Kings,Anaheim Ducks,60.0,1,2.32
2022-12-20,Lukas Dostal,away,Anaheim Ducks,Los Angeles Kings,59.4833,4,3.86
2022-12-20,James Reimer,home,San Jose Sharks,Calgary Flames,58.4667,6,3.31
2022-12-20,Jacob Markstrom,away,Calgary Flames,San Jose Sharks,59.9167,3,2.64
2022-12-21,Sergei Bobrovsky,home,Florida Panthers,New Jersey Devils,58.3667,3,2.98
2022-12-21,Mackenzie Blackwood,away,New Jersey Devils,Florida Panthers,60.0,2,4.02
2022-12-21,Ville Husso,home,Detroit Red Wings,Tampa Bay Lightning,60.0,4,2.97
2022-12-21,Brian Elliott,away,Tampa Bay Lightning,Detroit Red Wings,59.1,5,3.14
2022-12-21,Alexandar Georgiev,home,Colorado Avalanche,Montreal Canadiens,61.3833,1,1.66
2022-12-21,Jake Allen,away,Montreal Canadiens,Colorado Avalanche,61.7333,2,2.76
2022-12-21,Petr Mrazek,home,Chicago Blackhawks,Nashville Predators,58.4667,4,3.22
2022-12-21,Juuse Saros,away,Nashville Predators,Chicago Blackhawks,60.0,2,2.99
2022-12-21,Jake Oettinger,home,Dallas Stars,Edmonton Oilers,59.7,5,2.75
2022-12-21,Stuart Skinner,away,Edmonton Oilers,Dallas Stars,59.8,3,2.99
2022-12-21,Logan Thompson,home,Vegas Golden Knights,Arizona Coyotes,60.0,2,2.57
2022-12-21,Karel Vejmelka,away,Arizona Coyotes,Vegas Golden Knights,60.0,5,3.87
2022-12-21,Lukas Dostal,home,Anaheim Ducks,Minnesota Wild,59.5167,3,4.63
2022-12-21,Marc-Andre Fleury,away,Minnesota Wild,Anaheim Ducks,60.0,1,1.79
2022-12-22,Ilya Samsonov,home,Toronto Maple Leafs,Philadelphia Flyers,58.65,3,2.12
2022-12-22,Carter Hart,away,Philadelphia Flyers,Toronto Maple Leafs,57.8333,4,3.29
2022-12-22,Tristan Jarry,home,Pittsburgh Penguins,Carolina Hurricanes,60.3833,4,3.83
2022-12-22,Antti Raanta,away,Carolina Hurricanes,Pittsburgh Penguins,60.3833,3,2.71
2022-12-22,Igor Shesterkin,home,New York Rangers,New York Islanders,59.4667,3,1.66
2022-12-22,Ilya Sorokin,away,New York Islanders,New York Rangers,58.7167,4,2.87
2022-12-22,Cam Talbot,home,Ottawa Senators,Washington Capitals,62.0667,3,3.83
2022-12-22,Darcy Kuemper,away,Washington Capitals,Ottawa Senators,61.8,2,2.15
2022-12-22,Jeremy Swayman,home,Boston Bruins,Winnipeg Jets,59.65,2,2.94
2022-12-22,Connor Hellebuyck,away,Winnipeg Jets,Boston Bruins,57.75,3,3.66
