,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Score,Season
729,729,729,729,729,11-24-2017,Frederik Andersen,away,Toronto Maple Leafs,Carolina Hurricanes,60.0,4,5.06,1.06,20172018
730,730,730,730,730,11-24-2017,Carter Hutton,home,St Louis Blues,Nashville Predators,58.2,1,1.92,0.92,20172018
731,731,731,731,731,11-24-2017,Aaron Dell,away,San Jose Sharks,Vegas Golden Knights,41.0833,2,2.52,0.52,20172018
732,732,732,732,732,11-24-2017,Malcolm Subban,home,Vegas Golden Knights,San Jose Sharks,21.35,0,0.47,0.47,20172018
733,733,733,733,733,11-24-2017,Laurent Brossoit,away,Edmonton Oilers,Buffalo Sabres,58.05,2,2.45,0.45,20172018
734,734,734,734,734,11-24-2017,Darcy Kuemper,away,Los Angeles Kings,Arizona Coyotes,62.2667,3,3.43,0.43,20172018
735,735,735,735,735,11-24-2017,Cory Schneider,home,New Jersey Devils,Vancouver Canucks,60.0,2,2.09,0.09,20172018
736,736,736,736,736,11-24-2017,Scott Wedgewood,home,Arizona Coyotes,Los Angeles Kings,62.7167,2,1.88,-0.12,20172018
737,737,737,737,737,11-24-2017,Alex Stalock,home,Minnesota Wild,Colorado Avalanche,64.3833,2,1.85,-0.15,20172018
738,738,738,738,738,11-24-2017,Jacob Markstrom,away,Vancouver Canucks,New Jersey Devils,58.4,3,2.83,-0.17,20172018
739,739,739,739,739,11-24-2017,Sergei Bobrovsky,home,Columbus Blue Jackets,Ottawa Senators,60.0,2,1.83,-0.17,20172018
740,740,740,740,740,11-24-2017,John Gibson,home,Anaheim Ducks,Winnipeg Jets,59.85,3,2.77,-0.23,20172018
741,741,741,741,741,11-24-2017,Ben Bishop,home,Dallas Stars,Calgary Flames,59.9,4,3.66,-0.34,20172018
742,742,742,742,742,11-24-2017,Scott Darling,home,Carolina Hurricanes,Toronto Maple Leafs,17.6667,1,0.61,-0.39,20172018
743,743,743,743,743,11-24-2017,Jonathan Bernier,away,Colorado Avalanche,Minnesota Wild,65.0,2,1.53,-0.47,20172018
744,744,744,744,744,11-24-2017,Mike Smith,away,Calgary Flames,Dallas Stars,59.35,5,4.36,-0.64,20172018
745,745,745,745,745,11-24-2017,Anton Khudobin,home,Boston Bruins,Pittsburgh Penguins,60.0,3,2.16,-0.84,20172018
746,746,746,746,746,11-24-2017,Martin Jones,away,San Jose Sharks,Vegas Golden Knights,20.1667,3,1.61,-1.39,20172018
747,747,747,747,747,11-24-2017,Brian Elliott,home,Philadelphia Flyers,New York Islanders,62.7333,5,3.46,-1.54,20172018
748,748,748,748,748,11-24-2017,Craig Anderson,away,Ottawa Senators,Columbus Blue Jackets,58.2333,4,2.2,-1.8,20172018
749,749,749,749,749,11-24-2017,Thomas Greiss,away,New York Islanders,Philadelphia Flyers,62.7333,4,2.16,-1.84,20172018
750,750,750,750,750,11-24-2017,Matt Murray,away,Pittsburgh Penguins,Boston Bruins,58.4,4,2.04,-1.96,20172018
751,751,751,751,751,11-24-2017,Maxime Lagace,home,Vegas Golden Knights,San Jose Sharks,40.0,4,1.78,-2.22,20172018
752,752,752,752,752,11-24-2017,Cam Ward,home,Carolina Hurricanes,Toronto Maple Leafs,40.0,4,1.09,-2.91,20172018
753,753,753,753,753,11-25-2017,Martin Jones,home,San Jose Sharks,Winnipeg Jets,60.0,0,3.47,3.47,20172018
754,754,754,754,754,11-25-2017,Corey Crawford,away,Chicago Blackhawks,Florida Panthers,60.0,1,4.01,3.01,20172018
755,755,755,755,755,11-25-2017,Carey Price,home,Montreal Canadiens,Buffalo Sabres,60.0,0,2.43,2.43,20172018
756,756,756,756,756,11-25-2017,Jonathan Quick,home,Los Angeles Kings,Anaheim Ducks,64.8333,1,2.7,1.7,20172018
757,757,757,757,757,11-25-2017,Jaroslav Halak,away,New York Islanders,Ottawa Senators,59.9667,1,2.49,1.49,20172018
758,758,758,758,758,11-25-2017,Ryan Miller,away,Anaheim Ducks,Los Angeles Kings,65.0,1,2.32,1.32,20172018
759,759,759,759,759,11-25-2017,Marek Langhamer,home,Arizona Coyotes,Vegas Golden Knights,28.8833,0,0.77,0.77,20172018
760,760,760,760,760,11-25-2017,Tristan Jarry,home,Pittsburgh Penguins,Tampa Bay Lightning,60.0,2,2.57,0.57,20172018
761,761,761,761,761,11-25-2017,Malcolm Subban,away,Vegas Golden Knights,Arizona Coyotes,60.0,2,2.57,0.57,20172018
762,762,762,762,762,11-25-2017,Connor Hellebuyck,away,Winnipeg Jets,San Jose Sharks,38.95,1,1.49,0.49,20172018
763,763,763,763,763,11-25-2017,Craig Anderson,home,Ottawa Senators,New York Islanders,58.7333,2,2.33,0.33,20172018
764,764,764,764,764,11-25-2017,Braden Holtby,away,Washington Capitals,Toronto Maple Leafs,60.0,2,2.08,0.08,20172018
765,765,765,765,765,11-25-2017,David Rittich,away,Calgary Flames,Colorado Avalanche,59.05,2,2.0,0.0,20172018
766,766,766,766,766,11-25-2017,Jonathan Bernier,home,Colorado Avalanche,Calgary Flames,58.7667,3,2.99,-0.01,20172018
767,767,767,767,767,11-25-2017,Jimmy Howard,home,Detroit Red Wings,New Jersey Devils,16.3333,1,0.41,-0.59,20172018
768,768,768,768,768,11-25-2017,Jake Allen,home,St Louis Blues,Minnesota Wild,59.6833,3,2.34,-0.66,20172018
769,769,769,769,769,11-25-2017,Robin Lehner,away,Buffalo Sabres,Montreal Canadiens,54.6333,3,2.3,-0.7,20172018
770,770,770,770,770,11-25-2017,Petr Mrazek,home,Detroit Red Wings,New Jersey Devils,46.2,3,1.98,-1.02,20172018
771,771,771,771,771,11-25-2017,Steve Mason,away,Winnipeg Jets,San Jose Sharks,20.0,2,0.77,-1.23,20172018
772,772,772,772,772,11-25-2017,Keith Kinkaid,away,New Jersey Devils,Detroit Red Wings,62.5333,3,1.76,-1.24,20172018
773,773,773,773,773,11-25-2017,Roberto Luongo,home,Florida Panthers,Chicago Blackhawks,60.0,4,2.7,-1.3,20172018
774,774,774,774,774,11-25-2017,Peter Budaj,away,Tampa Bay Lightning,Pittsburgh Penguins,60.0,5,3.54,-1.46,20172018
775,775,775,775,775,11-25-2017,Curtis McElhinney,home,Toronto Maple Leafs,Washington Capitals,58.05,3,1.44,-1.56,20172018
776,776,776,776,776,11-25-2017,Scott Wedgewood,home,Arizona Coyotes,Vegas Golden Knights,28.8167,3,0.95,-2.05,20172018
777,777,777,777,777,11-25-2017,Devan Dubnyk,away,Minnesota Wild,St Louis Blues,60.0,6,3.37,-2.63,20172018
778,778,778,778,778,11-26-2017,Juuse Saros,away,Nashville Predators,Carolina Hurricanes,64.0667,3,4.22,1.22,20172018
779,779,779,779,779,11-26-2017,Scott Darling,home,Carolina Hurricanes,Nashville Predators,65.0,3,3.24,0.24,20172018
780,780,780,780,780,11-26-2017,Cam Talbot,away,Edmonton Oilers,Boston Bruins,59.8667,2,2.13,0.13,20172018
781,781,781,781,781,11-26-2017,Tuukka Rask,home,Boston Bruins,Edmonton Oilers,58.5833,3,2.29,-0.71,20172018
782,782,782,782,782,11-26-2017,Henrik Lundqvist,home,New York Rangers,Vancouver Canucks,64.9667,3,1.99,-1.01,20172018
783,783,783,783,783,11-26-2017,Jacob Markstrom,away,Vancouver Canucks,New York Rangers,65.0,3,1.78,-1.22,20172018
784,784,784,784,784,11-27-2017,Carey Price,home,Montreal Canadiens,Columbus Blue Jackets,60.0,1,3.18,2.18,20172018
785,785,785,785,785,11-27-2017,Brian Elliott,away,Philadelphia Flyers,Pittsburgh Penguins,61.7333,5,5.62,0.62,20172018
786,786,786,786,786,11-27-2017,Sergei Bobrovsky,away,Columbus Blue Jackets,Montreal Canadiens,58.6,2,2.58,0.58,20172018
787,787,787,787,787,11-27-2017,Roberto Luongo,away,Florida Panthers,New Jersey Devils,60.0,2,2.03,0.03,20172018
788,788,788,788,788,11-27-2017,Matt Murray,home,Pittsburgh Penguins,Philadelphia Flyers,35.65,2,1.84,-0.16,20172018
789,789,789,789,789,11-27-2017,Cory Schneider,home,New Jersey Devils,Florida Panthers,58.2167,3,2.77,-0.23,20172018
790,790,790,790,790,11-27-2017,Corey Crawford,home,Chicago Blackhawks,Anaheim Ducks,60.0,3,2.57,-0.43,20172018
791,791,791,791,791,11-27-2017,Connor Hellebuyck,home,Winnipeg Jets,Minnesota Wild,60.0,2,1.24,-0.76,20172018
792,792,792,792,792,11-27-2017,Tristan Jarry,home,Pittsburgh Penguins,Philadelphia Flyers,25.4,2,1.08,-0.92,20172018
793,793,793,793,793,11-27-2017,Ryan Miller,away,Anaheim Ducks,Chicago Blackhawks,33.4833,3,1.97,-1.03,20172018
794,794,794,794,794,11-27-2017,John Gibson,away,Anaheim Ducks,Chicago Blackhawks,26.5167,4,2.0,-2.0,20172018
795,795,795,795,795,11-27-2017,Alex Stalock,away,Minnesota Wild,Winnipeg Jets,60.0,7,2.57,-4.43,20172018
796,796,796,796,796,11-28-2017,Andrei Vasilevskiy,away,Tampa Bay Lightning,Buffalo Sabres,59.8333,0,2.17,2.17,20172018
797,797,797,797,797,11-28-2017,Cam Talbot,home,Edmonton Oilers,Arizona Coyotes,64.3333,2,3.86,1.86,20172018
798,798,798,798,798,11-28-2017,Ben Bishop,away,Dallas Stars,Vegas Golden Knights,59.95,0,1.77,1.77,20172018
799,799,799,799,799,11-28-2017,Pekka Rinne,home,Nashville Predators,Chicago Blackhawks,60.0,2,3.48,1.48,20172018
800,800,800,800,800,11-28-2017,Jonathan Quick,away,Los Angeles Kings,Detroit Red Wings,59.85,1,2.17,1.17,20172018
801,801,801,801,801,11-28-2017,Aaron Dell,away,San Jose Sharks,Philadelphia Flyers,60.0,1,2.05,1.05,20172018
802,802,802,802,802,11-28-2017,Michal Neuvirth,home,Philadelphia Flyers,San Jose Sharks,57.2333,3,3.62,0.62,20172018
803,803,803,803,803,11-28-2017,Joonas Korpisalo,home,Columbus Blue Jackets,Carolina Hurricanes,64.9333,2,2.57,0.57,20172018
804,804,804,804,804,11-28-2017,Frederik Andersen,away,Toronto Maple Leafs,Calgary Flames,60.0,1,1.39,0.39,20172018
805,805,805,805,805,11-28-2017,Scott Darling,away,Carolina Hurricanes,Columbus Blue Jackets,65.0,2,2.21,0.21,20172018
806,806,806,806,806,11-28-2017,Jaroslav Halak,home,New York Islanders,Vancouver Canucks,59.9333,2,2.02,0.02,20172018
807,807,807,807,807,11-28-2017,Robin Lehner,home,Buffalo Sabres,Tampa Bay Lightning,55.6833,2,2.0,0.0,20172018
808,808,808,808,808,11-28-2017,Scott Wedgewood,away,Arizona Coyotes,Edmonton Oilers,64.3333,3,2.96,-0.04,20172018
809,809,809,809,809,11-28-2017,Anton Forsberg,away,Chicago Blackhawks,Nashville Predators,57.9,3,2.7,-0.3,20172018
810,810,810,810,810,11-28-2017,Ondrej Pavelec,home,New York Rangers,Florida Panthers,42.3667,2,1.7,-0.3,20172018
811,811,811,811,811,11-28-2017,Malcolm Subban,home,Vegas Golden Knights,Dallas Stars,60.0,3,2.12,-0.88,20172018
812,812,812,812,812,11-28-2017,Mike Smith,home,Calgary Flames,Toronto Maple Leafs,57.5667,3,1.94,-1.06,20172018
813,813,813,813,813,11-28-2017,Jimmy Howard,home,Detroit Red Wings,Los Angeles Kings,60.0,4,2.92,-1.08,20172018
814,814,814,814,814,11-28-2017,James Reimer,away,Florida Panthers,New York Rangers,60.0,4,2.83,-1.17,20172018
815,815,815,815,815,11-28-2017,Anders Nilsson,away,Vancouver Canucks,New York Islanders,60.0,5,2.66,-2.34,20172018
816,816,816,816,816,11-28-2017,Henrik Lundqvist,home,New York Rangers,Florida Panthers,16.7833,3,0.46,-2.54,20172018
817,817,817,817,817,11-29-2017,John Gibson,away,Anaheim Ducks,St Louis Blues,59.8333,2,3.08,1.08,20172018
818,818,818,818,818,11-29-2017,Carey Price,home,Montreal Canadiens,Ottawa Senators,60.0,1,2.01,1.01,20172018
819,819,819,819,819,11-29-2017,Mike Condon,away,Ottawa Senators,Montreal Canadiens,58.6,2,2.84,0.84,20172018
820,820,820,820,820,11-29-2017,Semyon Varlamov,home,Colorado Avalanche,Winnipeg Jets,60.7333,2,2.22,0.22,20172018
821,821,821,821,821,11-29-2017,Andrei Vasilevskiy,away,Tampa Bay Lightning,Boston Bruins,58.6167,3,2.76,-0.24,20172018
822,822,822,822,822,11-29-2017,Tuukka Rask,home,Boston Bruins,Tampa Bay Lightning,60.0,2,1.65,-0.35,20172018
823,823,823,823,823,11-29-2017,Jake Allen,home,St Louis Blues,Anaheim Ducks,57.8,3,2.37,-0.63,20172018
824,824,824,824,824,11-29-2017,Connor Hellebuyck,away,Winnipeg Jets,Colorado Avalanche,60.8,3,2.13,-0.87,20172018
825,825,825,825,825,11-30-2017,Mike Smith,home,Calgary Flames,Arizona Coyotes,60.0,0,2.37,2.37,20172018
826,826,826,826,826,11-30-2017,Scott Wedgewood,away,Arizona Coyotes,Calgary Flames,60.0,3,3.78,0.78,20172018
827,827,827,827,827,11-30-2017,Corey Crawford,home,Chicago Blackhawks,Dallas Stars,60.85,4,4.36,0.36,20172018
828,828,828,828,828,11-30-2017,Jonathan Quick,away,Los Angeles Kings,Washington Capitals,60.0,2,2.35,0.35,20172018
829,829,829,829,829,11-30-2017,Devan Dubnyk,home,Minnesota Wild,Vegas Golden Knights,60.0,2,2.12,0.12,20172018
830,830,830,830,830,11-30-2017,Anders Nilsson,away,Vancouver Canucks,Nashville Predators,60.0,3,2.99,-0.01,20172018
831,831,831,831,831,11-30-2017,Carey Price,away,Montreal Canadiens,Detroit Red Wings,59.9333,3,2.49,-0.51,20172018
832,832,832,832,832,11-30-2017,Frederik Andersen,away,Toronto Maple Leafs,Edmonton Oilers,60.0,4,3.46,-0.54,20172018
833,833,833,833,833,11-30-2017,Braden Holtby,home,Washington Capitals,Los Angeles Kings,58.8,3,2.44,-0.56,20172018
834,834,834,834,834,11-30-2017,Malcolm Subban,away,Vegas Golden Knights,Minnesota Wild,58.65,3,2.42,-0.58,20172018
835,835,835,835,835,11-30-2017,Pekka Rinne,home,Nashville Predators,Vancouver Canucks,58.7667,4,3.07,-0.93,20172018
836,836,836,836,836,11-30-2017,Ben Bishop,away,Dallas Stars,Chicago Blackhawks,60.85,3,1.92,-1.08,20172018
837,837,837,837,837,11-30-2017,Laurent Brossoit,home,Edmonton Oilers,Toronto Maple Leafs,59.35,5,3.5,-1.5,20172018
838,838,838,838,838,11-30-2017,Jimmy Howard,home,Detroit Red Wings,Montreal Canadiens,60.0,6,1.81,-4.19,20172018
839,839,839,839,839,12-1-2017,Darcy Kuemper,away,Los Angeles Kings,St Louis Blues,60.0,1,3.23,2.23,20172018
840,840,840,840,840,12-1-2017,Aaron Dell,away,San Jose Sharks,Florida Panthers,60.0,1,3.02,2.02,20172018
841,841,841,841,841,12-1-2017,Mike Condon,away,Ottawa Senators,New York Islanders,30.35,0,1.86,1.86,20172018
842,842,842,842,842,12-1-2017,Tristan Jarry,away,Pittsburgh Penguins,Buffalo Sabres,60.0,0,1.84,1.84,20172018
843,843,843,843,843,12-1-2017,Henrik Lundqvist,home,New York Rangers,Carolina Hurricanes,60.0,1,2.29,1.29,20172018
844,844,844,844,844,12-1-2017,Cory Schneider,away,New Jersey Devils,Colorado Avalanche,59.9333,1,2.06,1.06,20172018
845,845,845,845,845,12-1-2017,Roberto Luongo,home,Florida Panthers,San Jose Sharks,58.4,2,2.98,0.98,20172018
846,846,846,846,846,12-1-2017,Jaroslav Halak,home,New York Islanders,Ottawa Senators,26.7,1,1.41,0.41,20172018
847,847,847,847,847,12-1-2017,Joonas Korpisalo,home,Columbus Blue Jackets,Anaheim Ducks,60.0,2,1.85,-0.15,20172018
848,848,848,848,848,12-1-2017,Jake Allen,home,St Louis Blues,Los Angeles Kings,20.0,1,0.78,-0.22,20172018
849,849,849,849,849,12-1-2017,Scott Darling,away,Carolina Hurricanes,New York Rangers,59.6,3,2.67,-0.33,20172018
850,850,850,850,850,12-1-2017,Semyon Varlamov,home,Colorado Avalanche,New Jersey Devils,57.8333,2,1.65,-0.35,20172018
851,851,851,851,851,12-1-2017,John Gibson,away,Anaheim Ducks,Columbus Blue Jackets,58.4,3,1.89,-1.11,20172018
852,852,852,852,852,12-1-2017,Carter Hutton,home,St Louis Blues,Los Angeles Kings,40.0,3,1.85,-1.15,20172018
853,853,853,853,853,12-1-2017,Connor Hellebuyck,home,Winnipeg Jets,Vegas Golden Knights,59.8167,4,2.49,-1.51,20172018
854,854,854,854,854,12-1-2017,Robin Lehner,home,Buffalo Sabres,Pittsburgh Penguins,60.0,4,1.85,-2.15,20172018
855,855,855,855,855,12-1-2017,Craig Anderson,away,Ottawa Senators,New York Islanders,28.6667,5,1.93,-3.07,20172018
856,856,856,856,856,12-1-2017,Thomas Greiss,home,New York Islanders,Ottawa Senators,31.8167,5,1.74,-3.26,20172018
857,857,857,857,857,12-1-2017,Maxime Lagace,away,Vegas Golden Knights,Winnipeg Jets,59.6833,6,2.71,-3.29,20172018
858,858,858,858,858,12-2-2017,Scott Wedgewood,home,Arizona Coyotes,New Jersey Devils,59.7167,0,2.48,2.48,20172018
859,859,859,859,859,12-2-2017,Devan Dubnyk,home,Minnesota Wild,St Louis Blues,60.65,1,3.17,2.17,20172018
860,860,860,860,860,12-2-2017,James Reimer,away,Florida Panthers,Carolina Hurricanes,64.8833,3,5.12,2.12,20172018
861,861,861,861,861,12-2-2017,Tristan Jarry,home,Pittsburgh Penguins,Buffalo Sabres,59.8167,1,2.92,1.92,20172018
862,862,862,862,862,12-2-2017,Tuukka Rask,away,Boston Bruins,Philadelphia Flyers,60.0,0,1.67,1.67,20172018
863,863,863,863,863,12-2-2017,Jacob Markstrom,home,Vancouver Canucks,Toronto Maple Leafs,59.6167,1,2.42,1.42,20172018
864,864,864,864,864,12-2-2017,Cam Ward,home,Carolina Hurricanes,Florida Panthers,64.7,2,3.36,1.36,20172018
865,865,865,865,865,12-2-2017,Carey Price,home,Montreal Canadiens,Detroit Red Wings,60.0,1,1.77,0.77,20172018
866,866,866,866,866,12-2-2017,Anton Forsberg,away,Chicago Blackhawks,Dallas Stars,65.0,2,2.66,0.66,20172018
867,867,867,867,867,12-2-2017,Ryan Miller,away,Anaheim Ducks,Nashville Predators,65.0,2,2.53,0.53,20172018
868,868,868,868,868,12-2-2017,Ben Bishop,home,Dallas Stars,Chicago Blackhawks,64.9,2,2.32,0.32,20172018
869,869,869,869,869,12-2-2017,Jake Allen,away,St Louis Blues,Minnesota Wild,60.65,2,2.24,0.24,20172018
870,870,870,870,870,12-2-2017,Braden Holtby,home,Washington Capitals,Columbus Blue Jackets,59.8,3,2.8,-0.2,20172018
871,871,871,871,871,12-2-2017,Pekka Rinne,home,Nashville Predators,Anaheim Ducks,65.0,2,1.79,-0.21,20172018
872,872,872,872,872,12-2-2017,Frederik Andersen,away,Toronto Maple Leafs,Vancouver Canucks,57.8,2,1.59,-0.41,20172018
873,873,873,873,873,12-2-2017,Andrei Vasilevskiy,home,Tampa Bay Lightning,San Jose Sharks,60.0,2,1.21,-0.79,20172018
874,874,874,874,874,12-2-2017,Brian Elliott,home,Philadelphia Flyers,Boston Bruins,56.7167,3,2.12,-0.88,20172018
875,875,875,875,875,12-2-2017,Chad Johnson,away,Buffalo Sabres,Pittsburgh Penguins,59.05,4,2.82,-1.18,20172018
876,876,876,876,876,12-2-2017,Martin Jones,away,San Jose Sharks,Tampa Bay Lightning,60.0,5,3.32,-1.68,20172018
877,877,877,877,877,12-2-2017,David Rittich,home,Calgary Flames,Edmonton Oilers,20.0,2,0.3,-1.7,20172018
878,878,878,878,878,12-2-2017,Sergei Bobrovsky,away,Columbus Blue Jackets,Washington Capitals,58.65,4,1.99,-2.01,20172018
879,879,879,879,879,12-2-2017,Mike Smith,home,Calgary Flames,Edmonton Oilers,40.0,5,2.66,-2.34,20172018
880,880,880,880,880,12-2-2017,Petr Mrazek,away,Detroit Red Wings,Montreal Canadiens,33.7167,5,2.49,-2.51,20172018
881,881,881,881,881,12-2-2017,Keith Kinkaid,away,New Jersey Devils,Arizona Coyotes,60.0,5,2.05,-2.95,20172018
882,882,882,882,882,12-2-2017,Laurent Brossoit,away,Edmonton Oilers,Calgary Flames,60.0,5,2.05,-2.95,20172018
883,883,883,883,883,12-2-2017,Jimmy Howard,away,Detroit Red Wings,Montreal Canadiens,26.2833,5,0.64,-4.36,20172018
884,884,884,884,884,12-3-2017,Craig Anderson,away,Ottawa Senators,Winnipeg Jets,33.1667,0,2.04,2.04,20172018
885,885,885,885,885,12-3-2017,Connor Hellebuyck,home,Winnipeg Jets,Ottawa Senators,60.0,0,1.78,1.78,20172018
886,886,886,886,886,12-3-2017,Malcolm Subban,home,Vegas Golden Knights,Arizona Coyotes,63.85,2,3.39,1.39,20172018
887,887,887,887,887,12-3-2017,Jonathan Quick,away,Los Angeles Kings,Chicago Blackhawks,60.0,1,1.74,0.74,20172018
888,888,888,888,888,12-3-2017,Anton Forsberg,home,Chicago Blackhawks,Los Angeles Kings,58.7333,1,1.65,0.65,20172018
889,889,889,889,889,12-3-2017,Scott Wedgewood,away,Arizona Coyotes,Vegas Golden Knights,63.85,3,3.54,0.54,20172018
890,890,890,890,890,12-3-2017,Kari Lehtonen,away,Dallas Stars,Colorado Avalanche,59.9833,2,1.37,-0.63,20172018
891,891,891,891,891,12-3-2017,Semyon Varlamov,home,Colorado Avalanche,Dallas Stars,30.1167,2,1.34,-0.66,20172018
892,892,892,892,892,12-3-2017,Mike Condon,away,Ottawa Senators,Winnipeg Jets,26.8333,5,1.72,-3.28,20172018
893,893,893,893,893,12-3-2017,Jonathan Bernier,home,Colorado Avalanche,Dallas Stars,27.8667,4,0.48,-3.52,20172018
894,894,894,894,894,12-4-2017,Philipp Grubauer,home,Washington Capitals,San Jose Sharks,60.0,1,2.61,1.61,20172018
895,895,895,895,895,12-4-2017,Brian Elliott,away,Philadelphia Flyers,Calgary Flames,60.0,2,2.95,0.95,20172018
896,896,896,896,896,12-4-2017,Tuukka Rask,away,Boston Bruins,Nashville Predators,32.6667,1,1.06,0.06,20172018
897,897,897,897,897,12-4-2017,Pekka Rinne,home,Nashville Predators,Boston Bruins,60.0,3,2.9,-0.1,20172018
898,898,898,898,898,12-4-2017,Roberto Luongo,home,Florida Panthers,New York Islanders,22.5167,1,0.67,-0.33,20172018
899,899,899,899,899,12-4-2017,Martin Jones,away,San Jose Sharks,Washington Capitals,60.0,4,3.19,-0.81,20172018
900,900,900,900,900,12-4-2017,Jaroslav Halak,away,New York Islanders,Florida Panthers,64.9667,4,3.1,-0.9,20172018
901,901,901,901,901,12-4-2017,James Reimer,home,Florida Panthers,New York Islanders,42.4833,3,1.84,-1.16,20172018
902,902,902,902,902,12-4-2017,Mike Smith,home,Calgary Flames,Philadelphia Flyers,60.0,5,2.47,-2.53,20172018
903,903,903,903,903,12-4-2017,Anton Khudobin,away,Boston Bruins,Nashville Predators,24.1667,4,1.14,-2.86,20172018
904,904,904,904,904,12-5-2017,Jacob Markstrom,home,Vancouver Canucks,Carolina Hurricanes,60.0,0,2.18,2.18,20172018
905,905,905,905,905,12-5-2017,Cory Schneider,away,New Jersey Devils,Columbus Blue Jackets,60.0,1,3.13,2.13,20172018
906,906,906,906,906,12-5-2017,Juuse Saros,away,Nashville Predators,Dallas Stars,60.0,2,4.05,2.05,20172018
907,907,907,907,907,12-5-2017,Robin Lehner,away,Buffalo Sabres,Colorado Avalanche,60.0,2,3.26,1.26,20172018
908,908,908,908,908,12-5-2017,John Gibson,away,Anaheim Ducks,Vegas Golden Knights,65.0,3,4.25,1.25,20172018
909,909,909,909,909,12-5-2017,Jimmy Howard,home,Detroit Red Wings,Winnipeg Jets,60.0,1,2.0,1.0,20172018
910,910,910,910,910,12-5-2017,Ondrej Pavelec,away,New York Rangers,Pittsburgh Penguins,60.0,3,3.42,0.42,20172018
911,911,911,911,911,12-5-2017,Semyon Varlamov,home,Colorado Avalanche,Buffalo Sabres,58.0333,3,3.02,0.02,20172018
912,912,912,912,912,12-5-2017,Carter Hutton,away,St Louis Blues,Montreal Canadiens,3.45,0,0.0,0.0,20172018
913,913,913,913,913,12-5-2017,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,60.0,2,1.75,-0.25,20172018
914,914,914,914,914,12-5-2017,Malcolm Subban,home,Vegas Golden Knights,Anaheim Ducks,64.85,3,2.73,-0.27,20172018
915,915,915,915,915,12-5-2017,Andrei Vasilevskiy,home,Tampa Bay Lightning,New York Islanders,59.6167,2,1.67,-0.33,20172018
