Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2021-12-10,Mackenzie Blackwood,home,New Jersey Devils,Nashville Predators,55.5,3,2.54
2021-12-10,Juuse Saros,away,Nashville Predators,New Jersey Devils,60.0,2,3.06
2021-12-10,Ilya Samsonov,home,Washington Capitals,Pittsburgh Penguins,57.85,3,2.19
2021-12-10,Tristan Jarry,away,Pittsburgh Penguins,Washington Capitals,60.0,2,2.2
2021-12-10,Darcy Kuemper,home,Colorado Avalanche,Detroit Red Wings,60.0,3,2.92
2021-12-10,Thomas Greiss,away,Detroit Red Wings,Colorado Avalanche,10.8167,3,0.53
2021-12-10,Alex Nedeljkovic,away,Detroit Red Wings,Colorado Avalanche,47.9,3,3.92
2021-12-10,Scott Wedgewood,home,Arizona Coyotes,Florida Panthers,56.7333,3,1.56
2021-12-10,Sergei Bobrovsky,away,Florida Panthers,Arizona Coyotes,59.8,1,2.05
2021-12-10,Thatcher Demko,home,Vancouver Canucks,Winnipeg Jets,64.9333,3,3.72
2021-12-10,Eric Comrie,away,Winnipeg Jets,Vancouver Canucks,65.0,3,3.68
2021-12-10,Laurent Brossoit,home,Vegas Golden Knights,Philadelphia Flyers,57.5,4,2.62
2021-12-10,Carter Hart,away,Philadelphia Flyers,Vegas Golden Knights,60.0,3,3.05
2021-12-11,Ukko-Pekka Luukkonen,home,Buffalo Sabres,Washington Capitals,65.0,2,3.69
2021-12-11,Vitek Vanecek,away,Washington Capitals,Buffalo Sabres,64.7833,2,2.07
2021-12-11,Petr Mrazek,home,Toronto Maple Leafs,Chicago Blackhawks,60.0,4,2.45
2021-12-11,Kevin Lankinen,away,Chicago Blackhawks,Toronto Maple Leafs,58.7833,5,1.73
2021-12-11,Anton Forsberg,home,Ottawa Senators,Tampa Bay Lightning,59.7667,0,2.67
2021-12-11,Brian Elliott,away,Tampa Bay Lightning,Ottawa Senators,59.4167,3,2.51
2021-12-11,Ilya Sorokin,home,New York Islanders,New Jersey Devils,59.9,2,2.4
2021-12-11,Akira Schmid,away,New Jersey Devils,New York Islanders,56.3833,4,2.35
2021-12-11,Casey DeSmith,home,Pittsburgh Penguins,Anaheim Ducks,59.9167,0,2.43
2021-12-11,John Gibson,away,Anaheim Ducks,Pittsburgh Penguins,40.0,1,1.39
2021-12-11,Anthony Stolarz,away,Anaheim Ducks,Pittsburgh Penguins,18.2,0,0.78
2021-12-11,Charlie Lindgren,home,St Louis Blues,Montreal Canadiens,60.0,1,1.85
2021-12-11,Jake Allen,away,Montreal Canadiens,St Louis Blues,60.0,4,3.29
2021-12-11,Jacob Markstrom,home,Calgary Flames,Boston Bruins,58.9,4,2.39
2021-12-11,Linus Ullmark,away,Boston Bruins,Calgary Flames,60.0,2,4.39
2021-12-11,Mikko Koskinen,home,Edmonton Oilers,Carolina Hurricanes,57.6167,3,3.12
2021-12-11,Frederik Andersen,away,Carolina Hurricanes,Edmonton Oilers,60.0,1,2.68
2021-12-11,Karel Vejmelka,home,Arizona Coyotes,Philadelphia Flyers,57.15,5,2.83
2021-12-11,Martin Jones,away,Philadelphia Flyers,Arizona Coyotes,60.0,3,2.19
2021-12-11,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,59.95,1,3.25
2021-12-11,Kaapo Kahkonen,away,Minnesota Wild,Los Angeles Kings,58.2,2,4.22
2021-12-11,James Reimer,home,San Jose Sharks,Dallas Stars,60.0,1,3.54
2021-12-11,Braden Holtby,away,Dallas Stars,San Jose Sharks,58.2333,2,2.1
2021-12-11,Philipp Grubauer,home,Seattle Kraken,Columbus Blue Jackets,60.6333,5,2.63
2021-12-11,Elvis Merzlikins,away,Columbus Blue Jackets,Seattle Kraken,60.9167,4,2.55
2021-12-12,Alexandar Georgiev,home,New York Rangers,Nashville Predators,58.4333,1,2.11
2021-12-12,Juuse Saros,away,Nashville Predators,New York Rangers,60.0,0,1.87
2021-12-12,Jon Gillies,home,St Louis Blues,Anaheim Ducks,63.7667,3,3.06
2021-12-12,Anthony Stolarz,away,Anaheim Ducks,St Louis Blues,63.9667,2,2.03
2021-12-12,Darcy Kuemper,home,Colorado Avalanche,Florida Panthers,60.0,2,3.77
2021-12-12,Sergei Bobrovsky,away,Florida Panthers,Colorado Avalanche,57.6833,3,2.09
2021-12-12,Thatcher Demko,home,Vancouver Canucks,Carolina Hurricanes,60.0,1,2.31
2021-12-12,Antti Raanta,away,Carolina Hurricanes,Vancouver Canucks,58.0,2,2.01
2021-12-12,Robin Lehner,home,Vegas Golden Knights,Minnesota Wild,60.0,4,3.6
2021-12-12,Cam Talbot,away,Minnesota Wild,Vegas Golden Knights,57.95,5,3.67
2022-04-18,Kevin Lankinen,home,Chicago Blackhawks,Calgary Flames,59.45,3,2.37
2022-04-18,Jacob Markstrom,away,Calgary Flames,Chicago Blackhawks,60.0,2,1.39
2021-12-14,Jeremy Swayman,home,Boston Bruins,Vegas Golden Knights,57.2833,4,1.76
2021-12-14,Robin Lehner,away,Vegas Golden Knights,Boston Bruins,60.0,1,1.51
2021-12-14,Alex Nedeljkovic,home,Detroit Red Wings,New York Islanders,60.0,1,3.38
2021-12-14,Ilya Sorokin,away,New York Islanders,Detroit Red Wings,57.95,2,3.27
2021-12-14,Andrei Vasilevskiy,home,Tampa Bay Lightning,Los Angeles Kings,63.3,2,1.85
2021-12-14,Jonathan Quick,away,Los Angeles Kings,Tampa Bay Lightning,63.2167,3,3.37
2021-12-14,Spencer Knight,home,Florida Panthers,Ottawa Senators,60.0,8,3.88
2021-12-14,Anton Forsberg,away,Ottawa Senators,Florida Panthers,60.0,2,2.93
2021-12-14,Carter Hart,home,Philadelphia Flyers,New Jersey Devils,60.0,1,1.97
2021-12-14,Mackenzie Blackwood,away,New Jersey Devils,Philadelphia Flyers,40.0,5,2.16
2021-12-14,Akira Schmid,away,New Jersey Devils,Philadelphia Flyers,20.0,1,0.57
2021-12-14,Tristan Jarry,home,Pittsburgh Penguins,Montreal Canadiens,60.0,2,2.35
2021-12-14,Jake Allen,away,Montreal Canadiens,Pittsburgh Penguins,60.0,5,2.44
2022-04-19,Juuse Saros,home,Nashville Predators,Calgary Flames,65.0,2,1.98
2022-04-19,Dan Vladar,away,Calgary Flames,Nashville Predators,64.4167,2,2.37
2021-12-14,Jake Oettinger,home,Dallas Stars,St Louis Blues,58.8,4,2.78
2021-12-14,Charlie Lindgren,away,St Louis Blues,Dallas Stars,60.0,1,3.73
2022-02-12,Cam Talbot,home,Minnesota Wild,Carolina Hurricanes,60.0,2,1.78
2022-02-12,Frederik Andersen,away,Carolina Hurricanes,Minnesota Wild,59.4,3,2.87
2021-12-14,Connor Hellebuyck,home,Winnipeg Jets,Buffalo Sabres,58.4333,4,2.22
2021-12-14,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Winnipeg Jets,60.0,2,3.94
2021-12-14,Darcy Kuemper,home,Colorado Avalanche,New York Rangers,59.6167,2,3.77
2021-12-14,Alexandar Georgiev,away,New York Rangers,Colorado Avalanche,56.75,4,3.44
2021-12-14,Mikko Koskinen,home,Edmonton Oilers,Toronto Maple Leafs,59.3833,5,2.91
2021-12-14,Jack Campbell,away,Toronto Maple Leafs,Edmonton Oilers,60.0,1,3.17
2021-12-14,Jaroslav Halak,home,Vancouver Canucks,Columbus Blue Jackets,59.5667,3,2.23
2021-12-14,Elvis Merzlikins,away,Columbus Blue Jackets,Vancouver Canucks,59.2,4,2.67
2021-12-14,James Reimer,home,San Jose Sharks,Seattle Kraken,58.0333,2,1.85
2021-12-14,Chris Driedger,away,Seattle Kraken,San Jose Sharks,60.0,1,2.53
2021-12-15,Marc-Andre Fleury,home,Chicago Blackhawks,Washington Capitals,61.35,4,3.98
2021-12-15,Ilya Samsonov,away,Washington Capitals,Chicago Blackhawks,59.5667,5,2.04
2021-12-15,Scott Wedgewood,home,Arizona Coyotes,New York Rangers,58.8333,3,1.85
2021-12-15,Keith Kinkaid,away,New York Rangers,Arizona Coyotes,60.0,2,2.28
2021-12-15,Anthony Stolarz,home,Anaheim Ducks,Seattle Kraken,60.0,1,1.43
2021-12-15,Philipp Grubauer,away,Seattle Kraken,Anaheim Ducks,40.0,3,1.7
2021-12-15,Chris Driedger,away,Seattle Kraken,Anaheim Ducks,20.0,1,0.49
2021-12-16,Cayden Primeau,home,Montreal Canadiens,Philadelphia Flyers,65.0,2,2.47
2021-12-16,Carter Hart,away,Philadelphia Flyers,Montreal Canadiens,64.7333,2,4.26
2021-12-16,Andrei Vasilevskiy,home,Tampa Bay Lightning,Ottawa Senators,60.0,1,2.16
2021-12-16,Anton Forsberg,away,Ottawa Senators,Tampa Bay Lightning,58.75,2,2.58
2021-12-16,Sergei Bobrovsky,home,Florida Panthers,Los Angeles Kings,57.85,4,1.8
2021-12-16,Jonathan Quick,away,Los Angeles Kings,Florida Panthers,60.0,1,3.79
2021-12-16,Mackenzie Blackwood,home,New Jersey Devils,Vegas Golden Knights,58.9167,4,2.61
2021-12-16,Laurent Brossoit,away,Vegas Golden Knights,New Jersey Devils,0.25,0,0.0
2021-12-16,Robin Lehner,away,Vegas Golden Knights,New Jersey Devils,59.5333,3,3.11
2021-12-16,Semyon Varlamov,home,New York Islanders,Boston Bruins,60.0,1,2.74
2021-12-16,Linus Ullmark,away,Boston Bruins,New York Islanders,58.35,2,3.02
2021-12-16,Frederik Andersen,home,Carolina Hurricanes,Detroit Red Wings,60.0,3,3.32
2021-12-16,Alex Nedeljkovic,away,Detroit Red Wings,Carolina Hurricanes,58.45,4,3.21
2021-12-16,Juuse Saros,home,Nashville Predators,Colorado Avalanche,60.0,2,2.71
2021-12-16,Pavel Francouz,away,Colorado Avalanche,Nashville Predators,58.35,4,2.87
2021-12-16,Cam Talbot,home,Minnesota Wild,Buffalo Sabres,65.0,2,3.04
2021-12-16,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Minnesota Wild,64.4,2,2.41
2022-02-10,Jacob Markstrom,home,Calgary Flames,Toronto Maple Leafs,60.0,2,2.52
2022-02-10,Jack Campbell,away,Toronto Maple Leafs,Calgary Flames,59.9667,5,1.95
2021-12-16,Stuart Skinner,home,Edmonton Oilers,Columbus Blue Jackets,60.0,2,3.58
2021-12-16,Joonas Korpisalo,away,Columbus Blue Jackets,Edmonton Oilers,19.65,0,1.01
2021-12-16,Elvis Merzlikins,away,Columbus Blue Jackets,Edmonton Oilers,39.9333,4,3.07
2021-12-16,Adin Hill,home,San Jose Sharks,Vancouver Canucks,59.85,4,1.86
2021-12-16,Thatcher Demko,away,Vancouver Canucks,San Jose Sharks,60.0,2,2.23
2021-12-17,Alexandar Georgiev,home,New York Rangers,Vegas Golden Knights,64.9667,2,3.1
2021-12-17,Laurent Brossoit,away,Vegas Golden Knights,New York Rangers,65.0,2,2.47
2021-12-17,Tristan Jarry,home,Pittsburgh Penguins,Buffalo Sabres,62.8833,2,1.78
2021-12-17,Malcolm Subban,away,Buffalo Sabres,Pittsburgh Penguins,62.8833,3,4.47
2021-12-17,Marc-Andre Fleury,home,Chicago Blackhawks,Nashville Predators,60.9667,3,2.32
2021-12-17,Juuse Saros,away,Nashville Predators,Chicago Blackhawks,60.9667,2,1.87
2021-12-17,Charlie Lindgren,home,St Louis Blues,Dallas Stars,60.0,1,2.32
2021-12-17,Braden Holtby,away,Dallas Stars,St Louis Blues,59.7,3,2.81
2021-12-17,Connor Hellebuyck,home,Winnipeg Jets,Washington Capitals,59.2333,3,4.0
2021-12-17,Vitek Vanecek,away,Washington Capitals,Winnipeg Jets,60.0,2,3.48
2021-12-17,John Gibson,home,Anaheim Ducks,Arizona Coyotes,61.6,6,3.09
2021-12-17,Scott Wedgewood,away,Arizona Coyotes,Anaheim Ducks,62.15,5,2.89
2022-04-24,Sam Montembeault,home,Montreal Canadiens,Boston Bruins,58.9,4,2.68
2022-04-24,Jeremy Swayman,away,Boston Bruins,Montreal Canadiens,60.0,3,2.48
2021-12-18,Thomas Greiss,home,Detroit Red Wings,New Jersey Devils,60.0,2,1.94
2021-12-18,Akira Schmid,away,New Jersey Devils,Detroit Red Wings,60.0,5,2.25
2021-12-18,Martin Jones,home,Philadelphia Flyers,Ottawa Senators,61.0667,3,2.08
2021-12-18,Anton Forsberg,away,Ottawa Senators,Philadelphia Flyers,61.5833,4,2.93
2021-12-18,Frederik Andersen,home,Carolina Hurricanes,Los Angeles Kings,59.9667,1,3.42
2021-12-18,Jonathan Quick,away,Los Angeles Kings,Carolina Hurricanes,59.9333,5,3.97
2021-12-18,Jake Oettinger,home,Dallas Stars,Chicago Blackhawks,61.1,3,1.77
2021-12-18,Kevin Lankinen,away,Chicago Blackhawks,Dallas Stars,61.95,4,4.02
2022-02-18,Cam Talbot,home,Minnesota Wild,Florida Panthers,57.95,4,2.03
2022-02-18,Sergei Bobrovsky,away,Florida Panthers,Minnesota Wild,60.0,2,1.72
2022-02-10,Darcy Kuemper,home,Colorado Avalanche,Tampa Bay Lightning,60.0,2,3.51
2022-02-10,Andrei Vasilevskiy,away,Tampa Bay Lightning,Colorado Avalanche,56.7667,3,2.64
2022-02-15,Dan Vladar,home,Calgary Flames,Columbus Blue Jackets,60.0,2,1.95
2022-02-15,Elvis Merzlikins,away,Columbus Blue Jackets,Calgary Flames,60.0,6,3.85
2022-02-12,Thatcher Demko,home,Vancouver Canucks,Toronto Maple Leafs,60.0,2,5.19
2022-02-12,Petr Mrazek,away,Toronto Maple Leafs,Vancouver Canucks,58.5167,3,2.1
2021-12-18,Chris Driedger,home,Seattle Kraken,Edmonton Oilers,58.4333,4,3.25
2021-12-18,Stuart Skinner,away,Edmonton Oilers,Seattle Kraken,60.0,3,1.64
2022-02-19,Anton Forsberg,home,Ottawa Senators,Boston Bruins,62.7,3,2.52
2022-02-19,Jeremy Swayman,away,Boston Bruins,Ottawa Senators,62.7,2,2.86
2021-12-19,Jon Gillies,home,New Jersey Devils,Pittsburgh Penguins,57.6333,3,2.26
2021-12-19,Tristan Jarry,away,Pittsburgh Penguins,New Jersey Devils,59.5167,2,2.12
2021-12-19,Ilya Sorokin,home,New York Islanders,Vegas Golden Knights,65.0,3,2.51
2021-12-19,Robin Lehner,away,Vegas Golden Knights,New York Islanders,64.3167,3,2.2
2021-12-19,Vitek Vanecek,home,Washington Capitals,Los Angeles Kings,58.2167,3,1.96
2021-12-19,Garret Sparks,away,Los Angeles Kings,Washington Capitals,60.0,2,2.01
2022-02-18,Frederik Andersen,home,Carolina Hurricanes,Nashville Predators,59.9167,3,3.24
2022-02-18,Juuse Saros,away,Nashville Predators,Carolina Hurricanes,57.3167,4,3.3
2021-12-19,Connor Hellebuyck,home,Winnipeg Jets,St Louis Blues,59.9667,2,2.74
2021-12-19,Jordan Binnington,away,St Louis Blues,Winnipeg Jets,57.65,4,3.35
2022-02-08,Thatcher Demko,home,Vancouver Canucks,Arizona Coyotes,59.8167,1,2.7
2022-02-08,Karel Vejmelka,away,Arizona Coyotes,Vancouver Canucks,59.5667,5,2.14
2022-02-14,Philipp Grubauer,home,Seattle Kraken,Toronto Maple Leafs,20.0,3,1.04
2022-02-14,Chris Driedger,home,Seattle Kraken,Toronto Maple Leafs,40.0,3,1.09
2022-02-14,Jack Campbell,away,Toronto Maple Leafs,Seattle Kraken,59.8833,2,2.1
2022-02-10,Dustin Tokarski,home,Buffalo Sabres,Columbus Blue Jackets,60.2667,4,1.74
2022-02-10,Elvis Merzlikins,away,Columbus Blue Jackets,Buffalo Sabres,60.2667,3,2.2
2022-02-23,Thomas Greiss,home,Detroit Red Wings,Colorado Avalanche,57.6667,4,3.15
2022-02-23,Pavel Francouz,away,Colorado Avalanche,Detroit Red Wings,60.0,2,4.23
2022-02-20,Ilya Sorokin,home,New York Islanders,Montreal Canadiens,65.0,2,2.08
2022-02-20,Andrew Hammond,away,Montreal Canadiens,New York Islanders,65.0,2,3.24
2021-12-20,Jake Oettinger,home,Dallas Stars,Minnesota Wild,59.7167,4,1.77
2021-12-20,Cam Talbot,away,Minnesota Wild,Dallas Stars,52.5167,6,2.45
2022-02-17,Mike Smith,home,Edmonton Oilers,Anaheim Ducks,60.0,3,2.95
2022-02-17,John Gibson,away,Anaheim Ducks,Edmonton Oilers,60.0,7,3.5
2022-02-10,Linus Ullmark,home,Boston Bruins,Carolina Hurricanes,60.0,6,3.27
2022-02-10,Frederik Andersen,away,Carolina Hurricanes,Boston Bruins,60.0,0,2.28
2022-02-15,Matt Murray,home,Ottawa Senators,St Louis Blues,50.8167,4,3.88
2022-02-15,Anton Forsberg,home,Ottawa Senators,St Louis Blues,8.8833,0,0.25
2022-02-15,Ville Husso,away,St Louis Blues,Ottawa Senators,59.8167,2,1.66
2022-02-17,Martin Jones,home,Philadelphia Flyers,Washington Capitals,59.75,4,2.41
2022-02-17,Ilya Samsonov,away,Washington Capitals,Philadelphia Flyers,60.0,3,2.89
2022-02-24,Casey DeSmith,home,Pittsburgh Penguins,New Jersey Devils,26.3833,1,1.28
2022-02-24,Tristan Jarry,home,Pittsburgh Penguins,New Jersey Devils,33.4333,5,1.27
2022-02-24,Nico Daws,away,New Jersey Devils,Pittsburgh Penguins,60.0,1,2.63
2022-02-20,Marc-Andre Fleury,home,Chicago Blackhawks,Florida Panthers,59.7167,3,1.45
2022-02-20,Sergei Bobrovsky,away,Florida Panthers,Chicago Blackhawks,60.0,2,1.46
2022-02-12,Juuse Saros,home,Nashville Predators,Winnipeg Jets,59.0833,4,3.43
2022-02-12,Connor Hellebuyck,away,Winnipeg Jets,Nashville Predators,60.0,2,2.18
2022-02-16,Jacob Markstrom,home,Calgary Flames,Anaheim Ducks,59.7667,2,2.97
2022-02-16,John Gibson,away,Anaheim Ducks,Calgary Flames,28.0833,4,1.67
2022-02-16,Anthony Stolarz,away,Anaheim Ducks,Calgary Flames,31.4667,1,2.63
2021-12-21,Laurent Brossoit,home,Vegas Golden Knights,Tampa Bay Lightning,58.2,4,2.13
2021-12-21,Brian Elliott,away,Tampa Bay Lightning,Vegas Golden Knights,0.05,0,0.0
2021-12-21,Andrei Vasilevskiy,away,Tampa Bay Lightning,Vegas Golden Knights,59.95,3,3.12
2022-02-17,James Reimer,home,San Jose Sharks,Vancouver Canucks,60.95,5,2.91
2022-02-17,Thatcher Demko,away,Vancouver Canucks,San Jose Sharks,62.2667,4,2.38
2022-02-09,Philipp Grubauer,home,Seattle Kraken,Arizona Coyotes,58.8167,3,2.65
2022-02-09,Karel Vejmelka,away,Arizona Coyotes,Seattle Kraken,60.0,2,2.27
2022-02-19,Dustin Tokarski,home,Buffalo Sabres,Colorado Avalanche,58.7167,4,3.23
2022-02-19,Darcy Kuemper,away,Colorado Avalanche,Buffalo Sabres,60.0,3,2.36
2022-04-27,Alexandar Georgiev,home,New York Rangers,Montreal Canadiens,59.85,4,2.49
2022-04-27,Sam Montembeault,away,Montreal Canadiens,New York Rangers,60.0,3,2.74
2022-02-11,Jake Oettinger,home,Dallas Stars,Winnipeg Jets,63.1667,3,2.21
2022-02-11,Connor Hellebuyck,away,Winnipeg Jets,Dallas Stars,61.9167,4,3.76
2022-02-15,Cal Petersen,home,Los Angeles Kings,Edmonton Oilers,58.3667,3,2.69
2022-02-15,Mike Smith,away,Edmonton Oilers,Los Angeles Kings,60.0,2,2.56
2022-02-21,Jeremy Swayman,home,Boston Bruins,Colorado Avalanche,59.6833,1,1.52
2022-02-21,Darcy Kuemper,away,Colorado Avalanche,Boston Bruins,59.7167,5,4.43
2022-02-19,Jack Campbell,home,Toronto Maple Leafs,St Louis Blues,59.6,5,2.21
2022-02-19,Ville Husso,away,St Louis Blues,Toronto Maple Leafs,60.0,3,2.44
2022-02-08,Anton Forsberg,home,Ottawa Senators,Carolina Hurricanes,59.8667,3,2.53
2022-02-08,Antti Raanta,away,Carolina Hurricanes,Ottawa Senators,57.2333,4,2.49
2022-02-22,Sergei Bobrovsky,home,Florida Panthers,Nashville Predators,57.0,5,2.74
2022-02-22,David Rittich,away,Nashville Predators,Florida Panthers,60.0,4,4.09
2022-04-07,Andrew Hammond,home,New Jersey Devils,Montreal Canadiens,41.4333,6,0.99
2022-04-07,Nico Daws,home,New Jersey Devils,Montreal Canadiens,18.5667,1,0.83
2022-04-07,Jake Allen,away,Montreal Canadiens,New Jersey Devils,60.0,4,3.09
2022-04-28,Semyon Varlamov,home,New York Islanders,Washington Capitals,60.0,1,2.75
2022-04-28,Vitek Vanecek,away,Washington Capitals,New York Islanders,59.5167,5,1.82
2022-02-15,Casey DeSmith,home,Pittsburgh Penguins,Philadelphia Flyers,60.5167,4,2.17
2022-02-15,Carter Hart,away,Philadelphia Flyers,Pittsburgh Penguins,60.5167,5,3.17
2022-02-20,J-F Berube,home,Columbus Blue Jackets,Buffalo Sabres,60.0,3,3.01
2022-02-20,Craig Anderson,away,Buffalo Sabres,Columbus Blue Jackets,59.0,6,2.87
2022-02-18,Marc-Andre Fleury,home,Chicago Blackhawks,Dallas Stars,65.0,0,1.71
2022-02-18,Jake Oettinger,away,Dallas Stars,Chicago Blackhawks,65.0,0,2.23
2022-02-14,Kaapo Kahkonen,home,Minnesota Wild,Detroit Red Wings,59.6667,4,2.36
2022-02-14,Alex Nedeljkovic,away,Detroit Red Wings,Minnesota Wild,55.3833,6,1.47
2022-02-19,Jacob Markstrom,home,Calgary Flames,Seattle Kraken,60.0,1,1.4
2022-02-19,Philipp Grubauer,away,Seattle Kraken,Calgary Flames,58.2167,2,2.75
2022-02-11,Karel Vejmelka,home,Arizona Coyotes,Tampa Bay Lightning,58.8833,4,2.92
2022-02-11,Brian Elliott,away,Tampa Bay Lightning,Arizona Coyotes,59.6667,3,1.56
2022-02-19,Thatcher Demko,home,Vancouver Canucks,Anaheim Ducks,24.3333,5,1.44
2022-02-19,Jaroslav Halak,home,Vancouver Canucks,Anaheim Ducks,35.6667,2,1.44
2022-02-19,John Gibson,away,Anaheim Ducks,Vancouver Canucks,59.8,4,1.49
2022-02-18,Laurent Brossoit,home,Vegas Golden Knights,Los Angeles Kings,62.3,4,3.98
2022-02-18,Jonathan Quick,away,Los Angeles Kings,Vegas Golden Knights,62.3,3,2.15
2022-02-14,Zach Sawchenko,home,San Jose Sharks,Edmonton Oilers,2.1833,0,0.13
2022-02-14,James Reimer,home,San Jose Sharks,Edmonton Oilers,57.8167,3,3.8
2022-02-14,Stuart Skinner,away,Edmonton Oilers,San Jose Sharks,59.7667,0,1.69
2022-02-08,Jeremy Swayman,home,Boston Bruins,Pittsburgh Penguins,58.9167,3,1.76
2022-02-08,Tristan Jarry,away,Pittsburgh Penguins,Boston Bruins,60.0,2,3.08
2022-02-15,Dustin Tokarski,home,Buffalo Sabres,New York Islanders,59.7333,3,3.02
2022-02-15,Ilya Sorokin,away,New York Islanders,Buffalo Sabres,58.3833,4,2.75
2022-02-17,Igor Shesterkin,home,New York Rangers,Detroit Red Wings,65.0,2,2.08
2022-02-17,Thomas Greiss,away,Detroit Red Wings,New York Rangers,65.0,2,3.53
2022-02-13,Ilya Samsonov,home,Washington Capitals,Ottawa Senators,57.7667,4,2.74
2022-02-13,Anton Forsberg,away,Ottawa Senators,Washington Capitals,60.0,1,2.83
2022-02-16,Frederik Andersen,home,Carolina Hurricanes,Florida Panthers,60.2667,3,2.64
2022-02-16,Sergei Bobrovsky,away,Florida Panthers,Carolina Hurricanes,58.55,2,2.41
2022-02-22,J-F Berube,home,Columbus Blue Jackets,Toronto Maple Leafs,60.3333,3,2.7
2022-02-22,Jack Campbell,away,Toronto Maple Leafs,Columbus Blue Jackets,59.8333,4,1.67
2022-02-10,Jordan Binnington,home,St Louis Blues,New Jersey Devils,58.9167,5,1.98
2022-02-10,Jon Gillies,away,New Jersey Devils,St Louis Blues,60.0,4,2.67
2022-02-09,Jake Oettinger,home,Dallas Stars,Nashville Predators,59.85,3,2.38
2022-02-09,Juuse Saros,away,Nashville Predators,Dallas Stars,58.4,4,3.44
2022-02-08,Connor Hellebuyck,home,Winnipeg Jets,Minnesota Wild,60.0,0,1.8
2022-02-08,Kaapo Kahkonen,away,Minnesota Wild,Winnipeg Jets,57.2167,1,2.85
2022-03-07,Jacob Markstrom,home,Calgary Flames,Edmonton Oilers,59.5167,1,1.81
2022-03-07,Mikko Koskinen,away,Edmonton Oilers,Calgary Flames,58.0833,3,2.42
2022-02-19,Karel Vejmelka,home,Arizona Coyotes,Los Angeles Kings,59.6333,5,2.92
2022-02-19,Cal Petersen,away,Los Angeles Kings,Arizona Coyotes,60.0,3,1.77
2022-02-21,Thatcher Demko,home,Vancouver Canucks,Seattle Kraken,60.0,2,1.91
2022-02-21,Chris Driedger,away,Seattle Kraken,Vancouver Canucks,59.25,4,4.26
2022-02-16,Laurent Brossoit,home,Vegas Golden Knights,Colorado Avalanche,57.5333,2,2.49
2022-02-16,Darcy Kuemper,away,Colorado Avalanche,Vegas Golden Knights,59.9833,0,2.56
2022-02-22,Anthony Stolarz,home,Anaheim Ducks,San Jose Sharks,65.0,3,3.57
2022-02-22,James Reimer,away,San Jose Sharks,Anaheim Ducks,65.0,3,2.88
2021-12-28,Maxime Lagace,home,Tampa Bay Lightning,Montreal Canadiens,58.1667,4,2.84
2021-12-28,Sam Montembeault,away,Montreal Canadiens,Tampa Bay Lightning,60.3667,5,4.11
