id,player_id,team_id,season_id,first_name,last_name,full_name,season_abbreviation,team_abbreviation,position,jersey_number,handedness,rookie,captaincy,age,draft_plus_minus,draft_plus_minus_string,draft_year,games_played,game_score,game_score_pg,goals_created,off_point_shares,def_point_shares,point_shares
,6440,,61,Patrick,Russell,Patrick Russell,18-19,BAK,RW,,R,false,,25.71,8,+8,2011,51,42.23,0.83,,,,
,1647,,12,Patrick,Thoresen,Patrick Thoresen,07-08,SPR,C,,L,false,,23.87,6,+6,2002,29,24.01,0.83,,,,
,1342,,34,Brad,Moran,Brad Moran,10-11,OKC,C,,L,false,,31.51,14,+14,1997,33,27.32,0.83,,,,
,3627,,30,Mitch,Wahl,Mitch Wahl,09-10,ABB,C,,R,true,,19.66,2,+2,2008,4,3.31,0.83,,,,
,4977,,51,Markus,Granlund,Markus Granlund,15-16,STK,C,,L,false,,22.43,5,+5,2011,12,9.93,0.83,,,,
,3191,,34,Jamie,Arniel,Jamie Arniel,10-11,PRO,LW,,R,false,,20.84,3,+3,2008,30,24.82,0.83,,,,
,6828,,65,Julien,Gauthier,Julien Gauthier,19-20,CHA,RW,,R,false,,21.93,4,+4,2016,44,36.4,0.83,,,,
,2540,,34,Ben,Maxwell,Ben Maxwell,10-11,HAM,C,,L,false,,22.48,5,+5,2006,25,20.68,0.83,,,,
,4625,,43,Tanner,Pearson,Tanner Pearson,13-14,MCH,LW,,L,false,,21.11,4,+4,2010,41,33.9,0.83,,,,
,5933,,48,Sam,Reinhart,Sam Reinhart,14-15,RCH,C,,R,true,,18.87,1,+1,2014,3,2.48,0.83,,,,
,2760,,37,Jonathan,Cheechoo,Jonathan Cheechoo,11-12,PEO,RW,,R,false,,31.19,14,+14,1998,70,57.84,0.83,,,,
,32,,34,Nigel,Dawes,Nigel Dawes,10-11,CHI,LW,,L,false,,25.61,8,+8,2003,31,25.61,0.83,,,,
,7432,,61,Dylan,Sikura,Dylan Sikura,18-19,RFD,RW,,L,true,,23.31,6,+6,2013,46,38.0,0.83,,,,
,656,,37,Marco,Rosa,Marco Rosa,11-12,STJ,C,,L,false,,29.68,12,+12,2000,31,25.6,0.83,,,,
,4052,,65,Cory,Conacher,Cory Conacher,19-20,SYR,RW,,L,false,,29.77,12,+12,2008,44,36.33,0.83,,,,
,1799,,16,Trevor,Smith,Trevor Smith,08-09,BRI,LW,,L,false,,23.62,6,+6,2003,76,62.71,0.83,,,,
,1895,,12,Andrew,Gordon,Andrew Gordon,07-08,HER,RW,,R,true,,21.77,4,+4,2004,58,47.85,0.83,,,,
,7512,,77,Jake,Lucchini,Jake Lucchini,22-23,BEL,LW,,L,false,,27.37,10,+10,2013,56,46.2,0.83,,,,
,2213,,12,Sergei,Samsonov,Sergei Samsonov,07-08,RFD,LW,,R,false,,28.95,11,+11,1997,2,1.65,0.83,,,,
,9396,,77,Sammy,Walker,Sammy Walker,22-23,IA,F,,R,true,,23.29,6,+6,2017,52,42.89,0.82,,,,
,50,,16,Tim,Brent,Tim Brent,08-09,RFD,C,,R,false,,24.53,7,+7,2002,64,52.76,0.82,,,,
,5812,,48,Mike,Richards,Mike Richards,14-15,MCH,C,,L,false,,29.61,12,+12,2003,16,13.19,0.82,,,,
,1471,,37,Bill,Thomas,Bill Thomas,11-12,SA,RW,,R,false,,28.25,11,+11,2001,65,53.58,0.82,,,,
,3640,,43,Luke,Adam,Luke Adam,13-14,RCH,LW,,L,false,,23.26,6,+6,2008,59,48.63,0.82,,,,
,4448,,48,Cole,Schneider,Cole Schneider,14-15,BNG,RW,,L,false,,24.07,7,+7,2008,69,56.83,0.82,,,,
,8553,,73,Mitchell,Chaffee,Mitchell Chaffee,21-22,IA,RW,,R,false,,23.65,6,+6,2016,49,40.34,0.82,,,,
,6825,,57,Mason,Appleton,Mason Appleton,17-18,MB,RW,,R,true,,21.68,4,+4,2014,76,62.55,0.82,,,,
,1192,,16,Cal,O’Reilly,Cal O’Reilly,08-09,MIL,C,,L,false,,21.98,4,+4,2005,67,55.11,0.82,,,,
,5027,,43,John-Michael,Liles,John-Michael Liles,13-14,TOR,D,,R,false,,32.83,15,+15,1999,16,13.16,0.82,,,,
,616,,61,Lee,Stempniak,Lee Stempniak,18-19,PRO,RW,,R,false,,35.64,18,+18,2001,20,16.44,0.82,,,,
,6771,,65,Janne,Kuokkanen,Janne Kuokkanen,19-20,BNG/CHA,LW,,L,false,,21.32,4,+4,2016,56,46.01,0.82,,,,
,2067,,12,T.J.,Hensick,T.J. Hensick,07-08,LE,C,,R,true,,21.78,4,+4,2004,50,41.08,0.82,,,,
,4526,,77,Andy,Andreoff,Andy Andreoff,22-23,BRI,C,,L,false,,31.35,14,+14,2009,63,51.76,0.82,,,,
,227,,16,Jason,Jaffray,Jason Jaffray,08-09,MTB,LW,,L,false,,27.23,10,+10,1999,56,46.0,0.82,,,,
,6293,,77,Nathan,Todd,Nathan Todd,22-23,SPR,C,,R,false,,26.81,9,+9,2014,16,13.14,0.82,,,,
,5018,,54,Martin,Frk,Martin Frk,16-17,GR,RW,,R,false,,22.96,5,+5,2012,65,53.38,0.82,,,,
,6210,,54,Nick,Lappin,Nick Lappin,16-17,ALB,RW,,R,true,,23.89,6,+6,2011,35,28.74,0.82,,,,
,3320,,30,Andrei,Loktionov,Andrei Loktionov,09-10,MCH,C,,L,true,,19.31,2,+2,2008,29,23.81,0.82,,,,
,7753,,68,Pavel,Gogolev,Pavel Gogolev,20-21,TOR,LW,,L,true,,20.59,3,+3,2018,13,10.67,0.82,,,,
,124,,30,Josh,Hennessy,Josh Hennessy,09-10,BNG,LW,,L,false,,24.62,7,+7,2003,78,64.01,0.82,,,,
,6733,,65,Matt,Luff,Matt Luff,19-20,ONT,RW,,R,false,,22.38,5,+5,2015,30,24.6,0.82,,,,
,1988,,40,Chris,Porter,Chris Porter,12-13,PEO,LW,,L,false,,28.32,11,+11,2002,12,9.84,0.82,,,,
,2462,,37,Brett,MacLean,Brett MacLean,11-12,POR,RW,,R,false,,22.74,5,+5,2007,63,51.64,0.82,,,,
,3643,,40,Matt,Fraser,Matt Fraser,12-13,TEX,LW,,L,false,,22.34,5,+5,2008,62,50.82,0.82,,,,
,2432,,48,Dustin,Jeffrey,Dustin Jeffrey,14-15,BRI/UTI,C,,L,false,,26.57,9,+9,2006,69,56.55,0.82,,,,
,6340,,73,Jacob,MacDonald,Jacob MacDonald,21-22,COL,D,,L,false,,28.57,11,+11,2011,33,27.04,0.82,,,,
,1987,,40,Nick,Drazenovic,Nick Drazenovic,12-13,SPR,C,,L,false,,25.69,8,+8,2005,62,50.79,0.82,,,,
,4295,,43,Jason,Akeson,Jason Akeson,13-14,ADK,RW,,R,false,,23.3,6,+6,2008,70,57.34,0.82,,,,
,1109,,34,Chris,Conner,Chris Conner,10-11,WBS,RW,,L,false,,26.75,9,+9,2002,11,9.01,0.82,,,,
,7810,,68,Ryan,Poehling,Ryan Poehling,20-21,LAV,C,,L,false,,21.72,4,+4,2017,28,22.93,0.82,,,,
,567,,16,Mike,Glumac,Mike Glumac,08-09,HAM,RW,,R,false,,28.47,11,+11,1998,66,54.03,0.82,,,,
,4185,,37,Jonathan,Marchessault,Jonathan Marchessault,11-12,CT,LW,,R,true,,20.73,3,+3,2009,76,62.2,0.82,,,,
,3082,,16,Brian,Lashoff,Brian Lashoff,08-09,GR,D,,L,true,,18.18,1,+1,2008,6,4.91,0.82,,,,
,2418,,51,Bud,Holloway,Bud Holloway,15-16,STJ,C,,R,false,,27.56,10,+10,2006,70,57.28,0.82,,,,
,7868,,77,Mikhail,Maltsev,Mikhail Maltsev,22-23,COL,C,,L,false,,24.53,7,+7,2016,23,18.82,0.82,,,,
,5970,,57,Sammy,Blais,Sammy Blais,17-18,SA,LW,,L,false,,21.26,4,+4,2014,42,34.36,0.82,,,,
,3635,,40,Jack,Combs,Jack Combs,12-13,BRI/SA,RW,,L,false,,24.65,7,+7,2006,40,32.72,0.82,,,,
,7066,,61,Joel,L’Esperance,Joel L’Esperance,18-19,TEX,C,,R,true,,23.09,6,+6,2013,54,44.17,0.82,,,,
,187,,34,Lawrence,Nycholat,Lawrence Nycholat,10-11,HER,D,,L,false,,31.38,14,+14,1997,28,22.89,0.82,,,,
,3969,,43,Kael,Mouillierat,Kael Mouillierat,13-14,STJ,LW,,L,false,,25.79,8,+8,2006,60,49.05,0.82,,,,
,8020,,68,Joe,Veleno,Joe Veleno,20-21,GR,C,,L,false,,20.69,3,+3,2018,4,3.27,0.82,,,,
,5927,,73,Laurent,Dauphin,Laurent Dauphin,21-22,LAV,C,,L,false,,26.49,9,+9,2013,18,14.71,0.82,,,,
,6367,,61,Dryden,Hunt,Dryden Hunt,18-19,SPR,LW,,L,false,,22.82,5,+5,2014,51,41.67,0.82,,,,
,7453,,68,Kristian,Vesalainen,Kristian Vesalainen,20-21,MB,LW,,L,false,,21.31,4,+4,2017,6,4.9,0.82,,,,
,4126,,37,Peter,Holland,Peter Holland,11-12,SYR,C,,L,true,,20.68,3,+3,2009,71,57.98,0.82,,,,
,4139,,48,Joe,Whitney,Joe Whitney,14-15,ALB,LW,,L,false,,26.62,9,+9,2006,66,53.89,0.82,,,,
,4657,,40,Mikael,Granlund,Mikael Granlund,12-13,HOU,C,,L,true,,20.57,3,+3,2010,29,23.67,0.82,,,,
,1445,,61,Matt,Moulson,Matt Moulson,18-19,ONT,LW,,L,false,,34.9,17,+17,2002,68,55.5,0.82,,,,
,5853,,51,Eric,Robinson,Eric Robinson,15-16,MIL,F,,R,true,,25.33,8,+8,2008,5,4.08,0.82,,,,
,8663,,77,Raphael,Lavoie,Raphael Lavoie,22-23,BAK,RW,,R,false,,21.99,4,+4,2019,55,44.86,0.82,,,,
,34,,37,Alexandre,Giroux,Alexandre Giroux,11-12,SPR,LW,,L,false,,30.27,13,+13,1999,65,53.01,0.82,,,,
,7101,,77,Kole,Lind,Kole Lind,22-23,CV,RW,,R,false,,23.93,6,+6,2017,66,53.8,0.82,,,,
,763,,30,Boyd,Gordon,Boyd Gordon,09-10,HER,C,,R,false,,25.93,8,+8,2002,2,1.63,0.82,,,,
,1790,,34,Kyle,Rank,Kyle Rank,10-11,RCH,RW,,R,false,,27.73,10,+10,2001,2,1.63,0.82,,,,
,5620,,57,Iiro,Pakarinen,Iiro Pakarinen,17-18,BAK,RW,,R,false,,26.08,9,+9,2009,18,14.67,0.82,,,,
,6271,,51,Kyle,Schempp,Kyle Schempp,15-16,BRI,C,,L,true,,21.68,4,+4,2012,2,1.63,0.82,,,,
,7053,,57,Libor,Sulak,Libor Sulak,17-18,GR,D,,L,false,,23.55,6,+6,2012,2,1.63,0.82,,,,
,5540,,61,T.J.,Tynan,T.J. Tynan,18-19,CHI,C,,R,false,,26.57,9,+9,2010,71,57.86,0.81,,,,
,6629,,73,Anthony,Louis,Anthony Louis,21-22,TEX,LW,,L,false,,26.61,9,+9,2013,66,53.76,0.81,,,,
,8925,,73,Kirill,Semyonov,Kirill Semyonov,21-22,TOR,C,,L,false,,26.9,9,+9,2013,9,7.33,0.81,,,,
,3609,,34,Rhett,Rakhshani,Rhett Rakhshani,10-11,BRI,RW,,R,true,,22.54,5,+5,2006,32,26.06,0.81,,,,
,5927,,68,Laurent,Dauphin,Laurent Dauphin,20-21,LAV,C,,L,false,,25.49,8,+8,2013,21,17.1,0.81,,,,
,5805,,48,William,Nylander,William Nylander,14-15,TOR,C,,R,true,,18.39,1,+1,2014,37,30.12,0.81,,,,
,2402,,54,Chris,Mueller,Chris Mueller,16-17,TUC,C,,R,false,,30.55,13,+13,2004,68,55.35,0.81,,,,
,7027,,73,Brett,Seney,Brett Seney,21-22,TOR,C,,R,false,,25.56,8,+8,2014,62,50.45,0.81,,,,
,4859,,48,Brett,Ritchie,Brett Ritchie,14-15,TEX,RW,,R,false,,21.22,4,+4,2011,33,26.85,0.81,,,,
,6855,,73,Sean,Malone,Sean Malone,21-22,ROC,C,,L,false,,26.4,9,+9,2013,39,31.73,0.81,,,,
,4088,,54,Paul,Thompson,Paul Thompson,16-17,SPR,RW,,R,false,,27.81,10,+10,2007,51,41.49,0.81,,,,
,5998,,57,Vladislav,Kamenev,Vladislav Kamenev,17-18,MIL/SA,C,,L,false,,21.11,4,+4,2014,17,13.83,0.81,,,,
,4337,,37,Matt,Frattin,Matt Frattin,11-12,TOR,RW,,R,true,,23.72,6,+6,2006,23,18.71,0.81,,,,
,5651,,51,Brendan,Leipsic,Brendan Leipsic,15-16,TOR,LW,,L,false,,21.34,4,+4,2012,65,52.87,0.81,,,,
,4249,,43,Andre,Petersson,Andre Petersson,13-14,BNG/NOR,RW,,R,false,,23.03,6,+6,2008,65,52.85,0.81,,,,
,7149,,68,Noah,Gregor,Noah Gregor,20-21,SJ,C,,L,false,,22.15,5,+5,2016,10,8.13,0.81,,,,
,3403,,30,Benn,Ferriero,Benn Ferriero,09-10,WOR,RW,,R,true,,22.4,5,+5,2005,58,47.15,0.81,,,,
,4899,,43,Erik,Haula,Erik Haula,13-14,IA,LW,,L,true,,22.5,5,+5,2009,31,25.2,0.81,,,,
,6482,,57,Sam,Anas,Sam Anas,17-18,IA,RW,,R,false,,24.31,7,+7,2011,70,56.88,0.81,,,,
,3543,,77,Zac,Dalpe,Zac Dalpe,22-23,CLT,C,,R,false,,32.89,15,+15,2008,44,35.72,0.81,,,,
,5806,,54,Kevin,Fiala,Kevin Fiala,16-17,MIL,LW,,L,false,,20.16,3,+3,2014,22,17.86,0.81,,,,
,3969,,40,Kael,Mouillierat,Kael Mouillierat,12-13,STJ,LW,,L,false,,24.79,7,+7,2006,50,40.59,0.81,,,,
,4449,,65,Matt,Puempel,Matt Puempel,19-20,GR,LW,,L,false,,26.66,9,+9,2011,46,37.34,0.81,,,,
,2488,,30,Rob,Hennigar,Rob Hennigar,09-10,ALB,C,,L,false,,26.47,9,+9,2001,6,4.87,0.81,,,,
,5469,,73,Phil,Di Giuseppe,Phil Di Giuseppe,21-22,ABB,LW,,L,false,,27.95,10,+10,2012,42,34.08,0.81,,,,
,3927,,37,Ben,Street,Ben Street,11-12,WBS,C,,L,false,,24.6,7,+7,2005,71,57.61,0.81,,,,
,6210,,57,Nick,Lappin,Nick Lappin,17-18,BNG,RW,,R,false,,24.89,7,+7,2011,65,52.74,0.81,,,,
,2350,,65,Chris,Terry,Chris Terry,19-20,GR,RW,,L,false,,30.46,13,+13,2007,57,46.24,0.81,,,,
,4139,,40,Joe,Whitney,Joe Whitney,12-13,ALB,LW,,L,false,,24.62,7,+7,2006,66,53.53,0.81,,,,
,3113,,48,Jim,O'Brien,Jim O'Brien,14-15,HER,C,,R,false,,25.64,8,+8,2007,32,25.95,0.81,,,,
,8629,,73,Shawn,Cameron,Shawn Cameron,21-22,SPR,RW,,R,false,,26.06,9,+9,2013,2,1.62,0.81,,,,
,7491,,68,Michael,Rasmussen,Michael Rasmussen,20-21,GR,C,,L,false,,21.43,4,+4,2017,7,5.67,0.81,,,,
,1731,,16,Paul,Szczechura,Paul Szczechura,08-09,NOR,C,,R,false,,22.81,5,+5,2004,33,26.72,0.81,,,,
,8883,,73,Alex,Steeves,Alex Steeves,21-22,TOR,F,,L,true,,21.94,4,+4,2018,58,46.96,0.81,,,,
,4122,,40,Carter,Camper,Carter Camper,12-13,PRO,C,,R,false,,24.21,7,+7,2006,57,46.14,0.81,,,,
,3826,,37,Nazem,Kadri,Nazem Kadri,11-12,TOR,C,,L,false,,20.96,3,+3,2009,48,38.83,0.81,,,,
,2325,,43,Nick,Johnson,Nick Johnson,13-14,PRO,RW,,R,false,,27.75,10,+10,2004,51,41.25,0.81,,,,
,421,,30,Patrick,Dwyer,Patrick Dwyer,09-10,ALB,RW,,R,false,,26.25,9,+9,2001,23,18.6,0.81,,,,
,6435,,54,Marcus,Sorensen,Marcus Sorensen,16-17,SJ,LW,,L,true,,24.46,7,+7,2010,43,34.77,0.81,,,,
,8598,,77,Graeme,Clarke,Graeme Clarke,22-23,UTC,RW,,R,false,,21.41,4,+4,2019,63,50.94,0.81,,,,
,2426,,34,Spencer,Machacek,Spencer Machacek,10-11,CHI,RW,,R,false,,21.93,4,+4,2007,36,29.1,0.81,,,,
,3664,,51,Ben,Smith,Ben Smith,15-16,SJ/TOR,RW,,R,false,,27.2,10,+10,2006,19,15.35,0.81,,,,
,1182,,73,Adam,Cracknell,Adam Cracknell,21-22,BAK,C,,R,false,,36.19,19,+19,2003,58,46.85,0.81,,,,
,4266,,51,Byron,Froese,Byron Froese,15-16,TOR,C,,R,false,,24.53,7,+7,2009,4,3.23,0.81,,,,
,9092,,73,Vasily,Ponomarev,Vasily Ponomarev,21-22,CHI,C,,L,true,,19.52,2,+2,2020,11,8.88,0.81,,,,
,2194,,34,Derek,Nesbitt,Derek Nesbitt,10-11,PEO,LW,,L,false,,28.44,11,+11,2000,18,14.53,0.81,,,,
,1341,,12,Jannik,Hansen,Jannik Hansen,07-08,MTB,LW,,R,false,,21.52,4,+4,2004,50,40.36,0.81,,,,
,351,,30,Alexandre,Picard,Alexandre Picard,09-10,SA/SYR,LW,,L,false,,23.95,6,+6,2004,58,46.8,0.81,,,,
,5660,,57,Kenny,Agostino,Kenny Agostino,17-18,PRO,LW,,L,false,,25.39,8,+8,2010,64,51.63,0.81,,,,
,4295,,40,Jason,Akeson,Jason Akeson,12-13,ADK,F,,R,false,,22.3,5,+5,2008,62,50.01,0.81,,,,
,5643,,61,Gemel,Smith,Gemel Smith,18-19,PRO,C,,L,false,,24.43,7,+7,2012,47,37.91,0.81,,,,
,4214,,43,Phil,Varone,Phil Varone,13-14,RCH,C,,L,false,,22.8,5,+5,2009,69,55.65,0.81,,,,
,4614,,65,Tomas,Jurco,Tomas Jurco,19-20,BAK,LW,,L,false,,26.73,9,+9,2011,8,6.45,0.81,,,,
,582,,12,Charles,Linglet,Charles Linglet,07-08,PEO,LW,,L,false,,25.25,8,+8,2000,80,64.48,0.81,,,,
,1990,,12,Jean-Guy,Trudel,Jean-Guy Trudel,07-08,PEO,LW,,L,false,,31.95,14,+14,1994,78,62.86,0.81,,,,
,2350,,40,Chris,Terry,Chris Terry,12-13,CHA,LW,,L,false,,23.46,6,+6,2007,70,56.41,0.81,,,,
,3543,,30,Zac,Dalpe,Zac Dalpe,09-10,ALB,C,,R,true,,19.88,2,+2,2008,9,7.25,0.81,,,,
,156,,54,Chris,Bourque,Chris Bourque,16-17,HER,LW,,L,false,,30.65,13,+13,2004,76,61.21,0.81,,,,
,8793,,77,Valtteri,Puustinen,Valtteri Puustinen,22-23,WBS,RW,,R,false,,23.3,6,+6,2017,66,53.12,0.8,,,,
,3188,,30,John,Carlson,John Carlson,09-10,HER,D,,R,true,,19.69,2,+2,2008,48,38.63,0.8,,,,
,6872,,65,Lane,Pederson,Lane Pederson,19-20,TUC,C,,R,false,,22.13,5,+5,2015,37,29.77,0.8,,,,
,4062,,68,David,Warsofsky,David Warsofsky,20-21,CHI,D,,L,false,,30.32,13,+13,2008,22,17.7,0.8,,,,
,3676,,68,Gabriel,Dumont,Gabriel Dumont,20-21,IA,C,,R,false,,29.96,12,+12,2009,34,27.35,0.8,,,,
,1813,,30,Tom,Pyatt,Tom Pyatt,09-10,HAM,LW,,L,false,,22.6,5,+5,2005,41,32.98,0.8,,,,
,1469,,30,Danny,Groulx,Danny Groulx,09-10,WOR,D,,L,false,,28.25,11,+11,1999,80,64.35,0.8,,,,
,1417,,16,Mathieu,Darche,Mathieu Darche,08-09,POR,LW,,L,false,,31.82,14,+14,1995,80,64.34,0.8,,,,
,3761,,37,David,Ullstrom,David Ullstrom,11-12,BRI,RW,,L,false,,22.41,5,+5,2007,40,32.17,0.8,,,,
,4197,,40,Marcus,Foligno,Marcus Foligno,12-13,RCH,LW,,L,false,,21.12,4,+4,2009,33,26.54,0.8,,,,
,4819,,77,Alex,Belzile,Alex Belzile,22-23,LAV,C,,R,,,31.06,14,+14,2009,31,24.93,0.8,,,,
,4634,,40,Ryan,Johansen,Ryan Johansen,12-13,SPR,C,,R,false,,20.14,3,+3,2010,40,32.16,0.8,,,,
,6784,,65,Glenn,Gawdin,Glenn Gawdin,19-20,STK,C,,R,false,,22.49,5,+5,2015,53,42.61,0.8,,,,
,2426,,37,Spencer,Machacek,Spencer Machacek,11-12,STJ,RW,,R,false,,22.93,5,+5,2007,61,49.02,0.8,,,,
,3643,,37,Matt,Fraser,Matt Fraser,11-12,TEX,F,,L,true,,21.34,4,+4,2008,73,58.66,0.8,,,,
,4813,,43,Alexander,Khokhlachev,Alexander Khokhlachev,13-14,PRO,C,,L,true,,20.03,3,+3,2011,65,52.23,0.8,,,,
,3737,,37,Linus,Omark,Linus Omark,11-12,OKC,LW,,L,false,,24.62,7,+7,2005,18,14.46,0.8,,,,
,5553,,48,Scott,Wilson,Scott Wilson,14-15,WBS,LW,,L,true,,22.41,5,+5,2010,55,44.18,0.8,,,,
,5469,,51,Phil,Di Giuseppe,Phil Di Giuseppe,15-16,CHA,LW,,L,false,,21.95,4,+4,2012,25,20.08,0.8,,,,
,1861,,16,Sergei,Kostitsyn,Sergei Kostitsyn,08-09,HAM,RW,,L,false,,21.51,4,+4,2005,16,12.85,0.8,,,,
,4337,,48,Matt,Frattin,Matt Frattin,14-15,TOR,RW,,R,false,,26.72,9,+9,2006,59,47.38,0.8,,,,
,3783,,77,Riley,Nash,Riley Nash,22-23,CLT,C,,R,false,,33.38,16,+16,2007,61,48.97,0.8,,,,
,4266,,48,Byron,Froese,Byron Froese,14-15,SA/TOR,C,,R,false,,23.53,6,+6,2009,49,39.31,0.8,,,,
,7997,,68,Jakub,Lauko,Jakub Lauko,20-21,PRO,LW,,L,false,,20.48,3,+3,2018,23,18.44,0.8,,,,
,1312,,40,Andrew,Ebbett,Andrew Ebbett,12-13,CHI,C,,L,false,,29.72,12,+12,2001,37,29.66,0.8,,,,
,1137,,30,Tim,Stapleton,Tim Stapleton,09-10,CHI,RW,,R,false,,27.21,10,+10,2000,73,58.5,0.8,,,,
,5645,,51,Brendan,Gaunce,Brendan Gaunce,15-16,UTI,LW,,L,false,,21.49,4,+4,2012,46,36.86,0.8,,,,
,4052,,61,Cory,Conacher,Cory Conacher,18-19,SYR,RW,,L,false,,28.77,11,+11,2008,70,56.09,0.8,,,,
,5044,,48,Ty,Rattie,Ty Rattie,14-15,CHI,RW,,R,false,,21.62,4,+4,2011,59,47.24,0.8,,,,
,1489,,30,T.J.,Trevelyan,T.J. Trevelyan,09-10,WOR,LW,,L,false,,25.55,8,+8,2002,63,50.44,0.8,,,,
,6459,,61,Denis,Gurianov,Denis Gurianov,18-19,TEX,RW,,L,false,,21.29,4,+4,2015,57,45.62,0.8,,,,
,6464,,57,Vince,Dunn,Vince Dunn,17-18,CHI,D,,L,false,,20.89,3,+3,2015,2,1.6,0.8,,,,
,4526,,68,Andy,Andreoff,Andy Andreoff,20-21,LHV,LW,,L,false,,29.35,12,+12,2009,3,2.4,0.8,,,,
,4333,,43,Tim,Erixon,Tim Erixon,13-14,SPR,D,,L,false,,22.57,5,+5,2009,40,31.99,0.8,,,,
,7532,,77,Joe,Snively,Joe Snively,22-23,HER,LW,,L,false,,26.72,9,+9,2014,28,22.39,0.8,,,,
,1765,,16,Jack,Skille,Jack Skille,08-09,RFD,RW,,R,false,,21.34,4,+4,2005,58,46.37,0.8,,,,
,3851,,37,Casey,Wellman,Casey Wellman,11-12,CT/HOU,C,,R,false,,23.93,6,+6,2006,57,45.57,0.8,,,,
,8464,,68,Radim,Zohorna,Radim Zohorna,20-21,WBS,C,,L,false,,24.4,7,+7,2014,12,9.59,0.8,,,,
,2630,,30,Nathan,Gerbe,Nathan Gerbe,09-10,POR,LW,,L,false,,22.16,5,+5,2005,44,35.15,0.8,,,,
,3735,,40,Teemu,Hartikainen,Teemu Hartikainen,12-13,OKC,LW,,L,false,,22.39,5,+5,2008,47,37.54,0.8,,,,
,3063,,54,Matt,Taormina,Matt Taormina,16-17,SYR,D,,L,false,,29.93,12,+12,2005,70,55.9,0.8,,,,
,4112,,61,Ryan,Spooner,Ryan Spooner,18-19,BAK,C,,L,false,,26.64,9,+9,2010,7,5.59,0.8,,,,
,7150,,61,Cody,Glass,Cody Glass,18-19,CHI,C,,R,true,,19.47,2,+2,2017,6,4.79,0.8,,,,
,3335,,54,Eric,Tangradi,Eric Tangradi,16-17,GR,LW,,L,false,,27.61,10,+10,2007,54,43.1,0.8,,,,
,7970,,77,Luke,Philp,Luke Philp,22-23,RFD,RW,,R,false,,26.88,9,+9,2014,54,43.07,0.8,,,,
,3032,,16,Kyle,Turris,Kyle Turris,08-09,SA,C,,R,false,,19.1,2,+2,2007,8,6.38,0.8,,,,
,5105,,43,Filip,Forsberg,Filip Forsberg,13-14,MIL,RW,,R,true,,19.1,2,+2,2012,47,37.47,0.8,,,,
,6365,,61,Anthony,Greco,Anthony Greco,18-19,SPR,RW,,R,false,,24.98,7,+7,2012,75,59.72,0.8,,,,
,4977,,48,Markus,Granlund,Markus Granlund,14-15,ADK,C,,L,false,,21.43,4,+4,2011,21,16.72,0.8,,,,
,5654,,51,Hunter,Shinkaruk,Hunter Shinkaruk,15-16,STK/UTI,LW,,L,false,,20.94,3,+3,2013,62,49.36,0.8,,,,
,3178,,48,Viktor,Stalberg,Viktor Stalberg,14-15,MIL,LW,,L,false,,28.68,11,+11,2004,20,15.92,0.8,,,,
,926,,37,Mike,Zigomanis,Mike Zigomanis,11-12,TOR,C,,R,false,,30.68,13,+13,1999,68,54.11,0.8,,,,
,4879,,73,Charles,Hudon,Charles Hudon,21-22,SYR,LW,,L,false,,27.25,10,+10,2012,66,52.51,0.8,,,,
,4871,,48,Dmitrij,Jaskin,Dmitrij Jaskin,14-15,CHI,LW,,L,false,,21.5,4,+4,2011,18,14.32,0.8,,,,
,6684,,54,Matt,Buckles,Matt Buckles,16-17,SPR,F,,R,false,,21.38,4,+4,2013,9,7.16,0.8,,,,
,2416,,34,Chad,Kolarik,Chad Kolarik,10-11,CT/SPR,C,,R,false,,24.65,7,+7,2004,32,25.45,0.8,,,,
,4149,,37,Carl,Hagelin,Carl Hagelin,11-12,CT,LW,,L,true,,23.08,6,+6,2006,17,13.52,0.8,,,,
,7415,,77,Adam,Gaudette,Adam Gaudette,22-23,SPR/TOR,LW,,L,false,,25.97,8,+8,2015,59,46.92,0.8,,,,
,8912,,73,Jonatan,Berggren,Jonatan Berggren,21-22,GR,LW,,L,true,,21.18,4,+4,2018,70,55.63,0.79,,,,
,7432,,68,Dylan,Sikura,Dylan Sikura,20-21,HSK,RW,,L,false,,25.31,8,+8,2013,30,23.84,0.79,,,,
,2194,,12,Derek,Nesbitt,Derek Nesbitt,07-08,RFD,RW,,L,false,,25.43,8,+8,2000,46,36.55,0.79,,,,
,649,,30,Darren,Haydar,Darren Haydar,09-10,LE,RW,,R,false,,29.92,12,+12,1998,66,52.44,0.79,,,,
,5644,,57,Frederick,Gaudreau,Frederick Gaudreau,17-18,MIL,RW,,R,false,,24.39,7,+7,2011,54,42.89,0.79,,,,
,3178,,30,Viktor,Stalberg,Viktor Stalberg,09-10,TOR,LW,,L,true,,23.68,6,+6,2004,39,30.97,0.79,,,,
,306,,12,Mark,Hartigan,Mark Hartigan,07-08,GR,C,,L,false,,29.94,12,+12,1996,48,38.11,0.79,,,,
,7521,,68,Ty,Dellandrea,Ty Dellandrea,20-21,TEX,C,,R,true,,20.17,3,+3,2018,8,6.35,0.79,,,,
,4053,,77,Justin,Dowling,Justin Dowling,22-23,ABB,C,,L,false,,31.98,14,+14,2009,52,41.27,0.79,,,,
,7297,,65,Joey,Anderson,Joey Anderson,19-20,BNG,RW,,R,false,,21.25,4,+4,2016,44,34.91,0.79,,,,
